season,gw,player_id,web_name,team_id,position,b0,share,club_minutes,group_minutes,n_gws_on_club,group_size,eligible,identity_reason,b1,availability0,p_start,p_sub,p_60
2025-26,28,242,Dewsbury-Hall,9,MID,0.72,0.185798,348,1873,4,17,1,,0.523275,1.0,0.523275,0.085811,0.493511
2025-26,28,243,George,9,MID,0.18,0.052856,99,1873,3,17,1,,0.132725,1.0,0.132725,0.190801,0.138698
2025-26,28,299,Ndiaye,9,MID,0.72,0.192205,360,1873,4,17,1,,0.525181,1.0,0.525181,0.085467,0.495256
2025-26,28,300,McNeil,9,MID,0.28,0.0,0,1873,4,17,1,,0.182,1.0,0.182,0.22904,0.187583
2025-26,28,301,Alcaraz,9,MID,0.28,0.005873,11,1873,4,17,1,,0.183747,1.0,0.183747,0.179576,0.185251
2025-26,28,302,Gana,9,MID,0.72,0.186332,349,1873,4,17,1,,0.523434,0.5,0.261717,0.162422,0.25639
2025-26,28,303,Garner,9,MID,0.82,0.192205,360,1873,4,17,1,,0.590181,1.0,0.590181,0.073767,0.55477
2025-26,28,304,Iroegbunam,9,MID,0.48,0.047517,89,1873,4,17,1,,0.326136,1.0,0.326136,0.14825,0.315167
2025-26,28,305,Armstrong,9,MID,0.28,0.131874,247,1873,4,17,1,,0.221233,1.0,0.221233,0.171329,0.219453
2025-26,28,306,Bates,9,MID,0.1,0.0,0,1873,4,17,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,307,Ebere,9,MID,0.1,0.0,0,1873,4,17,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,308,Heath,9,MID,0.1,0.0,0,1873,4,17,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,309,Metcalfe,9,MID,0.1,0.0,0,1873,4,17,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,419,Grealish,9,MID,0.55,0.0,0,1873,4,17,1,,0.3575,0.0,0.0,0.0,0.0
2025-26,28,704,Onyango,9,MID,0.1,0.0,0,1873,4,17,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,707,Dibling,9,MID,0.28,0.005339,10,1873,4,17,1,,0.183588,1.0,0.183588,0.179611,0.185106
2025-26,28,728,Röhl,9,MID,0.28,0.0,0,1873,4,17,1,,0.182,1.0,0.182,0.17996,0.183657
2025-26,28,287,Pickford,9,GKP,0.85,1.0,360,360,4,4,1,,0.85,1.0,0.85,0.012,0.79146
2025-26,28,288,Travers,9,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2025-26,28,289,Tyrer,9,GKP,0.04,0.0,0,360,4,4,1,,0.04,0.0,0.0,0.0,0.0
2025-26,28,630,King,9,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2025-26,28,290,Branthwaite,9,DEF,0.72,0.205727,273,1327,4,11,1,,0.529204,0.0,0.0,0.0,0.0
2025-26,28,291,Tarkowski,9,DEF,0.82,0.271289,360,1327,4,11,1,,0.613708,1.0,0.613708,0.069532,0.576311
2025-26,28,292,Mykolenko,9,DEF,0.68,0.131123,174,1327,4,11,1,,0.481009,1.0,0.481009,0.093418,0.454812
2025-26,28,293,O'Brien,9,DEF,0.82,0.186888,248,1327,4,11,1,,0.588599,1.0,0.588599,0.074052,0.553321
2025-26,28,294,Coleman,9,DEF,0.1,0.0,0,1327,4,11,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,295,Keane,9,DEF,0.72,0.20422,271,1327,4,11,1,,0.528755,1.0,0.528755,0.084824,0.498529
2025-26,28,296,Patterson,9,DEF,0.22,0.000754,1,1327,4,11,1,,0.143224,1.0,0.143224,0.188491,0.148278
2025-26,28,297,Dixon,9,DEF,0.1,0.0,0,1327,4,11,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,298,Welch,9,DEF,0.1,0.0,0,1327,4,11,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,667,Aznou,9,DEF,0.1,0.0,0,1327,4,11,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,705,Campbell,9,DEF,0.1,0.0,0,1327,4,11,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,310,Barry,9,FWD,0.72,0.834239,307,368,4,5,1,,0.716186,1.0,0.716186,0.051086,0.67014
2025-26,28,311,Beto,9,FWD,0.48,0.165761,61,368,4,5,1,,0.361314,1.0,0.361314,0.140511,0.347263
2025-26,28,312,Y.Chermiti,9,FWD,0.18,0.0,0,368,4,5,1,,0.117,0.0,0.0,0.0,0.0
2025-26,28,313,Sherif,9,FWD,0.1,0.0,0,368,4,5,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,779,Graham,9,FWD,0.1,0.0,0,368,4,5,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,314,Leno,10,GKP,0.85,1.0,360,360,4,4,1,,0.85,1.0,0.85,0.012,0.79146
2025-26,28,315,Benda,10,GKP,0.04,0.0,0,360,4,4,1,,0.04,0.0,0.0,0.0,0.0
2025-26,28,664,Lecomte,10,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2025-26,28,786,McNally,10,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2025-26,28,316,Robinson,10,DEF,0.48,0.060923,70,1149,4,8,1,,0.330124,1.0,0.330124,0.147373,0.318806
2025-26,28,317,Andersen,10,DEF,0.72,0.313316,360,1149,4,8,1,,0.561211,0.0,0.0,0.0,0.0
2025-26,28,318,Bassey,10,DEF,0.22,0.160139,184,1149,4,8,1,,0.190641,1.0,0.190641,0.145685,0.188951
2025-26,28,319,Castagne,10,DEF,0.22,0.151436,174,1149,4,8,1,,0.188052,1.0,0.188052,0.178629,0.189179
2025-26,28,320,Diop,10,DEF,0.22,0.0,0,1149,4,8,1,,0.143,1.0,0.143,0.18854,0.148073
2025-26,28,321,J.Cuenca,10,DEF,0.22,0.154047,177,1149,4,8,1,,0.188829,1.0,0.188829,0.178458,0.189888
2025-26,28,322,Tete,10,DEF,0.22,0.160139,184,1149,4,8,1,,0.190641,1.0,0.190641,0.145685,0.188951
2025-26,28,323,Amissah,10,DEF,0.1,0.0,0,1149,4,8,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,324,Iwobi,10,MID,0.72,0.171883,357,2077,4,16,1,,0.519135,1.0,0.519135,0.086556,0.48972
2025-26,28,325,Smith Rowe,10,MID,0.72,0.143476,298,2077,4,16,1,,0.510684,1.0,0.510684,0.137008,0.485897
2025-26,28,327,Andreas,10,MID,0.55,0.0,0,2077,4,16,1,,0.3575,0.0,0.0,0.0,0.0
2025-26,28,328,Sessegnon,10,MID,0.72,0.139143,289,2077,4,16,1,,0.509395,1.0,0.509395,0.088309,0.480802
2025-26,28,329,Wilson,10,MID,0.82,0.164179,341,2077,4,16,1,,0.581843,1.0,0.581843,0.075268,0.547136
2025-26,28,330,Berge,10,MID,0.82,0.168512,350,2077,4,16,1,,0.583132,1.0,0.583132,0.075036,0.548316
2025-26,28,331,Cairney,10,MID,0.28,0.006259,13,2077,4,16,1,,0.183862,1.0,0.183862,0.17955,0.185356
2025-26,28,332,Lukić,10,MID,0.48,0.0,0,2077,4,16,1,,0.312,1.0,0.312,0.15136,0.302269
2025-26,28,333,Godo,10,MID,0.1,0.0,0,2077,4,16,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,334,Harris,10,MID,0.1,0.0,0,2077,4,16,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,335,King,10,MID,0.48,0.014444,30,2077,4,16,1,,0.316297,1.0,0.316297,0.150415,0.306189
2025-26,28,336,Reed,10,MID,0.1,0.004333,9,2077,4,16,1,,0.066289,1.0,0.066289,0.205416,0.078082
2025-26,28,424,Bobb,10,MID,0.28,0.033702,70,2077,4,16,1,,0.192026,1.0,0.192026,0.177754,0.192805
2025-26,28,727,Chukwueze,10,MID,0.28,0.101589,211,2077,4,16,1,,0.212223,1.0,0.212223,0.173311,0.211232
2025-26,28,731,Kevin,10,MID,0.48,0.05248,109,2077,4,16,1,,0.327613,1.0,0.327613,0.188268,0.319741
2025-26,28,770,Ridgeon,10,MID,0.1,0.0,0,2077,4,16,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,337,Raúl,10,FWD,0.72,0.803922,287,357,4,3,1,,0.707167,1.0,0.707167,0.05271,0.661882
2025-26,28,338,Muniz,10,FWD,0.28,0.196078,70,357,4,3,1,,0.240333,1.0,0.240333,0.167127,0.23688
2025-26,28,737,Kusi-Asare,10,FWD,0.1,0.0,0,357,4,3,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,168,Buonanotte,11,MID,0.18,0.013418,19,1416,4,19,1,,0.120992,1.0,0.120992,0.193382,0.127993
2025-26,28,350,Aaronson,11,MID,0.72,0.21822,309,1416,4,19,1,,0.532921,1.0,0.532921,0.084074,0.502342
2025-26,28,351,Gnonto,11,MID,0.28,0.006356,9,1416,4,19,1,,0.183891,1.0,0.183891,0.179544,0.185382
2025-26,28,352,Harrison,11,MID,0.18,0.0,0,1416,4,19,1,,0.117,0.0,0.0,0.0,0.0
2025-26,28,353,James,11,MID,0.28,0.014124,20,1416,4,19,1,,0.186202,1.0,0.186202,0.179036,0.187491
2025-26,28,354,Ampadu,11,MID,0.82,0.254237,360,1416,4,19,1,,0.608636,1.0,0.608636,0.070446,0.571667
2025-26,28,355,Greenwood,11,MID,0.18,0.0,0,1416,4,19,1,,0.117,0.0,0.0,0.0,0.0
2025-26,28,356,Gruev,11,MID,0.72,0.222458,315,1416,4,19,1,,0.534181,0.0,0.0,0.0,0.0
2025-26,28,357,Ramazani,11,MID,0.18,0.0,0,1416,4,19,1,,0.117,0.0,0.0,0.0,0.0
2025-26,28,358,Tanaka,11,MID,0.28,0.0,0,1416,4,19,1,,0.182,1.0,0.182,0.17996,0.183657
2025-26,28,359,Crew,11,MID,0.1,0.0,0,1416,4,19,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,360,Gelhardt,11,MID,0.1,0.0,0,1416,4,19,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,361,Gyabi,11,MID,0.1,0.0,0,1416,4,19,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,493,Longstaff,11,MID,0.48,0.043079,61,1416,4,19,1,,0.324816,1.0,0.324816,0.14854,0.313962
2025-26,28,660,Stach,11,MID,0.68,0.114407,162,1416,4,19,1,,0.476036,0.0,0.0,0.0,0.0
2025-26,28,698,Okafor,11,MID,0.48,0.113701,161,1416,4,19,1,,0.345826,0.0,0.0,0.0,0.0
2025-26,28,787,Chambers,11,MID,0.1,0.0,0,1416,4,19,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,838,Chadwick,11,MID,0.1,0.0,0,1416,0,19,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2025-26,28,839,Cresswell,11,MID,0.1,0.0,0,1416,0,19,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2025-26,28,339,Meslier,11,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2025-26,28,340,Cairns,11,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2025-26,28,341,Darlow,11,GKP,0.85,1.0,360,360,4,4,1,,0.85,1.0,0.85,0.006,0.79098
2025-26,28,665,Perri,11,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2025-26,28,342,Bogle,11,DEF,0.72,0.198895,360,1810,4,10,1,,0.527171,1.0,0.527171,0.085109,0.497078
2025-26,28,343,Struijk,11,DEF,0.72,0.149171,270,1810,4,10,1,,0.512378,1.0,0.512378,0.087772,0.483534
2025-26,28,344,Bijol,11,DEF,0.22,0.074586,135,1810,4,10,1,,0.165189,1.0,0.165189,0.183658,0.168319
2025-26,28,345,Bornauw,11,DEF,0.22,0.030387,55,1810,4,10,1,,0.15204,1.0,0.15204,0.186551,0.156321
2025-26,28,346,Byram,11,DEF,0.1,0.0,0,1810,4,10,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,347,Gudmundsson,11,DEF,0.72,0.174033,315,1810,4,10,1,,0.519775,0.0,0.0,0.0,0.0
2025-26,28,348,Rodon,11,DEF,0.72,0.198895,360,1810,4,10,1,,0.527171,1.0,0.527171,0.085109,0.497078
2025-26,28,349,Schmidt,11,DEF,0.1,0.0,0,1810,4,10,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,706,Justin,11,DEF,0.72,0.174033,315,1810,4,10,1,,0.519775,1.0,0.519775,0.10565,0.491843
2025-26,28,837,Lienou,11,DEF,0.1,0.0,0,1810,0,10,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2025-26,28,362,Piroe,11,FWD,0.18,0.013624,5,367,4,6,1,,0.121053,1.0,0.121053,0.193368,0.128049
2025-26,28,363,Bamford,11,FWD,0.18,0.0,0,367,4,6,1,,0.117,0.0,0.0,0.0,0.0
2025-26,28,364,Mateo Joseph,11,FWD,0.18,0.0,0,367,4,6,1,,0.117,0.0,0.0,0.0,0.0
2025-26,28,365,Nmecha,11,FWD,0.28,0.26703,98,367,4,6,1,,0.261441,1.0,0.261441,0.162483,0.256139
2025-26,28,691,Calvert-Lewin,11,FWD,0.68,0.719346,264,367,4,6,1,,0.656005,1.0,0.656005,0.061919,0.615039
2025-26,28,741,Gray,11,FWD,0.1,0.0,0,367,4,6,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,366,A.Becker,12,GKP,0.85,1.0,360,360,4,4,1,,0.85,1.0,0.85,0.012,0.79146
2025-26,28,367,Mamardashvili,12,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2025-26,28,368,Pécsi,12,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2025-26,28,369,Woodman,12,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2025-26,28,370,Frimpong,12,DEF,0.28,0.0,0,1107,4,14,1,,0.182,1.0,0.182,0.22904,0.187583
2025-26,28,371,Kerkez,12,DEF,0.68,0.236676,262,1107,4,14,1,,0.512411,1.0,0.512411,0.087766,0.483564
2025-26,28,372,Robertson,12,DEF,0.28,0.087624,97,1107,4,14,1,,0.208068,1.0,0.208068,0.221741,0.211243
2025-26,28,373,Virgil,12,DEF,0.82,0.325203,360,1107,4,14,1,,0.629748,1.0,0.629748,0.066645,0.590997
2025-26,28,374,Konaté,12,DEF,0.82,0.325203,360,1107,4,14,1,,0.629748,1.0,0.629748,0.066645,0.590997
2025-26,28,375,Bradley,12,DEF,0.48,0.0,0,1107,4,14,1,,0.312,0.0,0.0,0.0,0.0
2025-26,28,376,Gomez,12,DEF,0.28,0.025294,28,1107,4,14,1,,0.189525,1.0,0.189525,0.178305,0.190522
2025-26,28,377,Tsimikas,12,DEF,0.48,0.0,0,1107,4,14,1,,0.312,0.0,0.0,0.0,0.0
2025-26,28,378,Nallo,12,DEF,0.1,0.0,0,1107,4,14,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,379,R.Williams,12,DEF,0.1,0.0,0,1107,4,14,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,380,Ramsay,12,DEF,0.1,0.0,0,1107,4,14,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,692,Leoni,12,DEF,0.18,0.0,0,1107,4,14,1,,0.117,0.0,0.0,0.0,0.0
2025-26,28,760,Lucky,12,DEF,0.1,0.0,0,1107,4,14,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,832,Ndiaye,12,DEF,0.1,0.0,0,1107,0,14,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2025-26,28,381,M.Salah,12,MID,0.72,0.158931,339,2133,4,16,1,,0.515282,1.0,0.515282,0.087249,0.486192
2025-26,28,382,Wirtz,12,MID,0.68,0.124707,266,2133,4,16,1,,0.4791,1.0,0.4791,0.093762,0.453064
2025-26,28,383,Luis Díaz,12,MID,0.55,0.0,0,2133,4,16,1,,0.3575,0.0,0.0,0.0,0.0
2025-26,28,384,Gakpo,12,MID,0.72,0.151899,324,2133,4,16,1,,0.51319,1.0,0.51319,0.087626,0.484277
2025-26,28,385,Chiesa,12,MID,0.45,0.010314,22,2133,4,16,1,,0.295568,1.0,0.295568,0.197241,0.290658
2025-26,28,386,Mac Allister,12,MID,0.72,0.168776,360,2133,4,16,1,,0.518211,1.0,0.518211,0.086722,0.488874
2025-26,28,387,Szoboszlai,12,MID,0.82,0.126582,270,2133,4,16,1,,0.570658,1.0,0.570658,0.077282,0.536895
2025-26,28,388,C.Jones,12,MID,0.48,0.050633,108,2133,4,16,1,,0.327063,1.0,0.327063,0.148046,0.316013
2025-26,28,390,Gravenberch,12,MID,0.82,0.168776,360,2133,4,16,1,,0.583211,1.0,0.583211,0.075022,0.548388
2025-26,28,392,Endo,12,MID,0.18,0.033286,71,2133,4,16,1,,0.126903,0.5,0.063451,0.206041,0.075493
2025-26,28,393,Bajcetic,12,MID,0.1,0.0,0,2133,4,16,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,394,McConnell,12,MID,0.1,0.0,0,2133,4,16,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,395,Morton,12,MID,0.1,0.0,0,2133,4,16,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,396,Nyoni,12,MID,0.1,0.0,0,2133,4,16,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,686,Ngumoha,12,MID,0.1,0.006095,13,2133,4,16,1,,0.066813,1.0,0.066813,0.205301,0.07856
2025-26,28,746,Morrison,12,MID,0.1,0.0,0,2133,4,16,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,397,Darwin,12,FWD,0.48,0.0,0,350,4,5,1,,0.312,0.0,0.0,0.0,0.0
2025-26,28,398,Danns,12,FWD,0.1,0.0,0,350,4,5,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,499,Isak,12,FWD,0.28,0.0,0,350,4,5,1,,0.182,1.0,0.182,0.22904,0.187583
2025-26,28,661,Ekitiké,12,FWD,0.72,1.0,350,350,4,5,1,,0.7655,0.0,0.0,0.0,0.0
2025-26,28,830,Wright,12,FWD,0.1,0.0,0,350,0,5,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2025-26,28,82,Semenyo,13,MID,0.82,0.23765,356,1498,4,19,1,,0.603701,1.0,0.603701,0.071334,0.567149
2025-26,28,413,Marmoush,13,MID,0.28,0.108812,163,1498,4,19,1,,0.214371,1.0,0.214371,0.219976,0.216964
2025-26,28,414,Foden,13,MID,0.55,0.050067,75,1498,4,19,1,,0.372395,1.0,0.372395,0.112969,0.355365
2025-26,28,415,Savinho,13,MID,0.28,0.0,0,1498,4,19,1,,0.182,1.0,0.182,0.22904,0.187583
2025-26,28,416,Bernardo,13,MID,0.72,0.217623,326,1498,4,19,1,,0.532743,1.0,0.532743,0.084106,0.502179
2025-26,28,417,Cherki,13,MID,0.48,0.098798,148,1498,4,19,1,,0.341393,1.0,0.341393,0.18441,0.332248
2025-26,28,418,Doku,13,MID,0.48,0.0,0,1498,4,19,1,,0.312,1.0,0.312,0.19264,0.305571
2025-26,28,420,Gündoğan,13,MID,0.55,0.0,0,1498,4,19,1,,0.3575,0.0,0.0,0.0,0.0
2025-26,28,421,Rodrigo,13,MID,0.72,0.226969,340,1498,4,19,1,,0.535523,1.0,0.535523,0.130053,0.508441
2025-26,28,422,Kovačić,13,MID,0.45,0.0,0,1498,4,19,1,,0.2925,1.0,0.2925,0.1981,0.287873
2025-26,28,423,N.Gonzalez,13,MID,0.48,0.026035,39,1498,4,19,1,,0.319745,1.0,0.319745,0.190471,0.312601
2025-26,28,425,Echeverri,13,MID,0.18,0.0,0,1498,4,19,1,,0.117,0.0,0.0,0.0,0.0
2025-26,28,427,Reijnders,13,MID,0.55,0.034045,51,1498,4,19,1,,0.367629,1.0,0.367629,0.139122,0.353024
2025-26,28,428,Nypan,13,MID,0.18,0.0,0,1498,4,19,1,,0.117,1.0,0.117,0.19426,0.124351
2025-26,28,429,Phillips,13,MID,0.48,0.0,0,1498,4,19,1,,0.312,0.0,0.0,0.0,0.0
2025-26,28,739,Mukasa,13,MID,0.1,0.0,0,1498,4,19,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,742,McAidoo,13,MID,0.1,0.0,0,1498,4,19,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,763,Gray,13,MID,0.1,0.0,0,1498,4,19,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,764,Heskey,13,MID,0.1,0.0,0,1498,4,19,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,182,Trafford,13,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2025-26,28,399,Ederson M.,13,GKP,0.08,0.0,0,360,4,4,1,,0.052,0.0,0.0,0.0,0.0
2025-26,28,401,Bettinelli,13,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2025-26,28,736,Donnarumma,13,GKP,0.85,1.0,360,360,4,4,1,,0.85,1.0,0.85,0.012,0.79146
2025-26,28,260,Guéhi,13,DEF,0.82,0.202475,360,1778,4,14,1,,0.593236,1.0,0.593236,0.073217,0.557567
2025-26,28,402,Aït-Nouri,13,DEF,0.72,0.190664,339,1778,4,14,1,,0.524722,1.0,0.524722,0.133078,0.498638
2025-26,28,403,Gvardiol,13,DEF,0.48,0.0,0,1778,4,14,1,,0.312,1.0,0.312,0.19264,0.305571
2025-26,28,404,Akanji,13,DEF,0.55,0.0,0,1778,4,14,1,,0.3575,0.0,0.0,0.0,0.0
2025-26,28,405,Aké,13,DEF,0.28,0.000562,1,1778,4,14,1,,0.182167,1.0,0.182167,0.179923,0.183809
2025-26,28,406,Khusanov,13,DEF,0.48,0.126547,225,1778,4,14,1,,0.349648,1.0,0.349648,0.143078,0.336619
2025-26,28,407,Matheus N.,13,DEF,0.72,0.185039,329,1778,4,14,1,,0.523049,1.0,0.523049,0.085851,0.493304
2025-26,28,408,Rúben,13,DEF,0.68,0.092238,164,1778,4,14,1,,0.469441,1.0,0.469441,0.095501,0.44422
2025-26,28,409,Stones,13,DEF,0.28,0.0,0,1778,4,14,1,,0.182,1.0,0.182,0.17996,0.183657
2025-26,28,410,Lewis,13,DEF,0.28,0.0,0,1778,4,14,1,,0.182,1.0,0.182,0.17996,0.183657
2025-26,28,411,O'Reilly,13,DEF,0.72,0.202475,360,1778,4,14,1,,0.528236,1.0,0.528236,0.084917,0.498053
2025-26,28,412,Vitor Reis,13,DEF,0.18,0.0,0,1778,4,14,1,,0.117,0.0,0.0,0.0,0.0
2025-26,28,740,Mfuni,13,DEF,0.1,0.0,0,1778,4,14,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,794,Alleyne,13,DEF,0.1,0.0,0,1778,4,14,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,430,Haaland,13,FWD,0.82,0.0,315,315,4,1,0,thin_group,0.82,1.0,0.82,0.0324,0.765192
2025-26,28,119,Mbeumo,14,MID,0.72,0.166991,343,2054,4,19,1,,0.51768,1.0,0.51768,0.086818,0.488388
2025-26,28,449,B.Fernandes,14,MID,0.82,0.175268,360,2054,4,19,1,,0.585142,1.0,0.585142,0.074674,0.550156
2025-26,28,450,Cunha,14,MID,0.72,0.148491,305,2054,4,19,1,,0.512176,1.0,0.512176,0.087808,0.483348
2025-26,28,451,Rashford,14,MID,0.55,0.0,0,2054,4,19,1,,0.3575,0.0,0.0,0.0,0.0
2025-26,28,452,Amad,14,MID,0.72,0.159202,327,2054,4,19,1,,0.515362,1.0,0.515362,0.087235,0.486266
2025-26,28,454,Antony,14,MID,0.45,0.0,0,2054,4,19,1,,0.2925,0.0,0.0,0.0,0.0
2025-26,28,455,Mount,14,MID,0.48,0.0,0,2054,4,19,1,,0.312,1.0,0.312,0.19264,0.305571
2025-26,28,457,Casemiro,14,MID,0.82,0.165531,340,2054,4,19,1,,0.582245,1.0,0.582245,0.075196,0.547504
2025-26,28,458,Mainoo,14,MID,0.72,0.175268,360,2054,4,19,1,,0.520142,1.0,0.520142,0.105569,0.492178
2025-26,28,459,Ugarte,14,MID,0.28,0.008763,18,2054,4,19,1,,0.184607,1.0,0.184607,0.179386,0.186036
2025-26,28,460,Collyer,14,MID,0.1,0.0,0,2054,4,19,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,461,Fitzgerald,14,MID,0.1,0.0,0,2054,4,19,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,462,J.Fletcher,14,MID,0.1,0.0,0,2054,4,19,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,463,Kone,14,MID,0.1,0.0,0,2054,4,19,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,464,Moorhouse,14,MID,0.1,0.0,0,2054,4,19,1,,0.065,0.0,0.0,0.0,0.0
2025-26,28,755,Lacey,14,MID,0.1,0.0,0,2054,4,19,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,769,Bendito Mantato,14,MID,0.1,0.0,0,2054,4,19,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,771,Fletcher,14,MID,0.1,0.000487,1,2054,4,19,1,,0.065145,1.0,0.065145,0.205668,0.077038
2025-26,28,827,Thwaites,14,MID,0.1,0.0,0,2054,0,19,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2025-26,28,431,Bayindir,14,GKP,0.08,0.0,0,360,4,6,1,,0.052,1.0,0.052,0.07584,0.054427
2025-26,28,432,Onana,14,GKP,0.08,0.0,0,360,4,6,1,,0.052,0.0,0.0,0.0,0.0
2025-26,28,433,Harrison,14,GKP,0.04,0.0,0,360,4,6,1,,0.04,0.0,0.0,0.0,0.0
2025-26,28,434,Heaton,14,GKP,0.04,0.0,0,360,4,6,1,,0.04,1.0,0.04,0.0384,0.040272
2025-26,28,435,Mee,14,GKP,0.04,0.0,0,360,4,6,1,,0.04,1.0,0.04,0.0384,0.040272
2025-26,28,733,Lammens,14,GKP,0.85,1.0,360,360,4,6,1,,0.85,1.0,0.85,0.012,0.79146
2025-26,28,436,De Ligt,14,DEF,0.48,0.0,0,1442,4,14,1,,0.312,0.0,0.0,0.0,0.0
2025-26,28,437,Martinez,14,DEF,0.72,0.18724,270,1442,4,14,1,,0.523704,1.0,0.523704,0.104785,0.495427
2025-26,28,438,Mazraoui,14,DEF,0.28,0.013176,19,1442,4,14,1,,0.18592,1.0,0.18592,0.179098,0.187233
2025-26,28,439,D.Leon,14,DEF,0.1,0.0,0,1442,4,14,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,440,Dalot,14,DEF,0.72,0.239945,346,1442,4,14,1,,0.539383,1.0,0.539383,0.082911,0.50826
2025-26,28,441,Dorgu,14,DEF,0.22,0.0,0,1442,4,14,1,,0.143,1.0,0.143,0.18854,0.148073
2025-26,28,442,Maguire,14,DEF,0.72,0.233703,337,1442,4,14,1,,0.537527,1.0,0.537527,0.101744,0.508039
2025-26,28,443,Shaw,14,DEF,0.72,0.246879,356,1442,4,14,1,,0.541447,1.0,0.541447,0.08254,0.510149
2025-26,28,444,Yoro,14,DEF,0.22,0.078363,113,1442,4,14,1,,0.166313,1.0,0.166313,0.183411,0.169344
2025-26,28,445,Amass,14,DEF,0.22,0.0,0,1442,4,14,1,,0.143,0.0,0.0,0.0,0.0
2025-26,28,446,Fredricson,14,DEF,0.1,0.0,0,1442,4,14,1,,0.065,1.0,0.065,0.2057,0.076906
2025-26,28,447,Heaven,14,DEF,0.22,0.000693,1,1442,4,14,1,,0.143206,1.0,0.143206,0.188495,0.148261
