season,e024_gate,gw,movement,player_id,web_name,position,price,season_minutes,recent4_minutes,p_start,q,ctrl_mu,treat_mu,mu_lift,ctrl_u,treat_u,u_lift,v2b_mu_lift,delta_u_boundary,delta_mu_boundary,small_boundary,best_excluded_u,had_club_prior,new_club,actual_minutes,blank,actual_pts,mu_error,good_60,bad_60,vs_mean_leaver_pts
2023-24,PASS,5,left,439,Boly,DEF,45,338,338,0.72,1.0,2.4292,2.3512,-0.078,2.4292,2.3512,-0.078,-0.078,,,,,1,0,0.0,1,0.0,-2.3512,0,0,
2023-24,PASS,5,left,504,Maddison,MID,78,337,337,0.72,1.0,3.3576,3.3576,0.0,3.3576,3.3576,0.0,0.0,,,,,0,1,90.0,0,1.0,-2.3576,1,0,
2023-24,PASS,5,left,28,Turner,GKP,40,360,360,0.85,1.0,3.3428,3.3428,0.0,3.3428,3.3428,0.0,0.0,,,,,0,1,90.0,0,2.0,-1.3428,1,0,
2023-24,PASS,6,entered,513,Sarr,MID,46,294,279,0.72,1.0,2.1196,2.1196,0.0,2.1196,2.1196,0.0,0.0,-1.8584,-1.8584,1,3.978,0,0,90.0,0,1.0,-1.1196,1,0,0.0
2023-24,PASS,6,entered,226,Eze,MID,63,450,360,0.72,1.0,2.8508,3.0244,0.1736,2.8508,3.0244,0.1736,0.1736,-0.9536,-0.9536,1,3.978,1,1,90.0,0,3.0,-0.0244,1,0,2.0
2023-24,PASS,6,entered,433,Wilson,FWD,78,186,164,0.72,1.0,2.9392,3.3856,0.4464,2.9392,3.3856,0.4464,0.4464,-0.5924,-0.5924,1,3.978,1,0,69.0,0,6.0,2.6144,1,0,5.0
2023-24,PASS,6,entered,293,Darwin,FWD,74,139,115,0.72,1.0,2.6076,3.1408,0.5332,2.6076,3.1408,0.5332,0.5332,-0.8372,-0.8372,1,3.978,1,1,80.0,0,6.0,2.8592,1,0,5.0
2023-24,PASS,6,left,664,Ward-Prowse,MID,62,350,350,0.72,1.0,2.8892,2.8892,0.0,2.8892,2.8892,0.0,0.0,,,,,0,1,90.0,0,2.0,-0.8892,1,0,
2023-24,PASS,6,left,490,Osula,FWD,44,233,143,0.28,1.0,0.8476,0.8476,0.0,0.8476,0.8476,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.8476,0,0,
2023-24,PASS,6,left,349,De Bruyne,MID,102,22,0,0.72,0.0,3.594,4.1012,0.5072,3.594,3.594,0.0,0.5072,,,,,1,0,0.0,1,0.0,-4.1012,0,0,
2023-24,PASS,6,left,558,Raúl,FWD,54,373,316,0.72,1.0,1.8808,1.8808,0.0,1.8808,1.8808,0.0,0.0,,,,,0,1,78.0,0,2.0,0.1192,1,0,
2023-24,PASS,7,entered,526,Bowen,MID,72,540,360,0.72,1.0,3.4852,4.0524,0.5672,3.4852,4.0524,0.5672,0.5672,-0.2248,-0.2248,1,4.2772,1,0,90.0,0,9.0,4.9476,1,0,3.3333
2023-24,PASS,7,entered,433,Wilson,FWD,78,255,209,0.72,1.0,3.4888,3.9852,0.4964,3.4888,3.9852,0.4964,0.4964,-0.292,-0.292,1,4.2772,1,0,0.0,1,0.0,-3.9852,0,0,-5.6667
2023-24,PASS,7,entered,307,Robertson,DEF,66,540,360,0.72,1.0,2.5952,2.9728,0.3776,2.5952,2.9728,0.3776,0.3776,-1.3044,-1.3044,1,4.2772,1,1,90.0,0,0.0,-2.9728,0,1,-5.6667
2023-24,PASS,7,entered,245,Branthwaite,DEF,40,360,360,0.72,1.0,2.334,2.9812,0.6472,2.334,2.9812,0.6472,0.6472,-1.296,-1.296,1,4.2772,1,1,90.0,0,1.0,-1.9812,1,0,-4.6667
2023-24,PASS,7,entered,504,Maddison,MID,79,504,324,0.72,1.0,3.4968,3.4968,0.0,3.4968,3.4968,0.0,0.0,-0.7804,-0.7804,1,4.2772,0,1,89.0,0,2.0,-1.4968,1,0,-3.6667
2023-24,PASS,7,entered,506,Pedro Porro,DEF,50,447,360,0.72,1.0,2.5028,3.1648,0.662,2.5028,3.1648,0.662,0.662,-1.1124,-1.1124,1,4.2772,1,0,90.0,0,7.0,3.8352,1,0,1.3333
2023-24,PASS,7,left,544,Zouma,DEF,45,540,360,0.72,1.0,2.6084,2.6168,0.0084,2.6084,2.6168,0.0084,0.0084,,,,,1,0,90.0,0,7.0,4.3832,1,0,
2023-24,PASS,7,left,355,Haaland,FWD,141,529,360,0.72,1.0,4.4984,4.262,-0.2364,4.4984,4.262,-0.2364,-0.2364,,,,,1,0,90.0,0,2.0,-2.262,1,0,
2023-24,PASS,7,left,165,Cullen,MID,50,450,360,0.72,1.0,3.4092,3.4092,0.0,3.4092,3.4092,0.0,0.0,,,,,0,1,180.0,0,4.0,0.5908,1,0,
2023-24,PASS,7,left,563,Kilman,DEF,45,540,360,0.72,1.0,2.5784,2.538,-0.0404,2.5784,2.538,-0.0404,-0.0404,,,,,1,0,90.0,0,2.0,-0.538,1,0,
2023-24,PASS,7,left,567,Neto,MID,56,540,360,0.72,1.0,3.242,3.3004,0.0584,3.242,3.3004,0.0584,0.0584,,,,,1,0,90.0,0,4.0,0.6996,1,0,
2023-24,PASS,7,left,220,Andersen,DEF,47,540,360,0.72,1.0,2.8,2.8436,0.0436,2.8,2.8436,0.0436,0.0436,,,,,1,1,90.0,0,15.0,12.1564,1,0,
2023-24,PASS,8,entered,361,Ortega Moreno,GKP,39,270,0,0.85,0.0,3.0684,3.048,-0.0204,3.0684,3.0684,0.0,-0.0204,-0.7752,-0.7956,1,3.8436,1,0,0.0,1,0.0,-3.048,0,0,-1.5
2023-24,PASS,8,entered,516,Son,MID,94,550,296,0.72,1.0,3.6804,4.1024,0.422,3.6804,4.1024,0.422,0.422,0.2588,0.2588,0,3.8436,1,0,75.0,0,3.0,-1.1024,1,0,1.5
2023-24,PASS,8,entered,13,Nketiah,FWD,55,493,298,0.72,1.0,2.3892,3.5068,1.1176,2.3892,3.5068,1.1176,1.1176,-0.3368,-0.3368,1,3.8436,1,0,74.0,0,2.0,-1.5068,1,0,0.5
2023-24,PASS,8,entered,245,Branthwaite,DEF,40,450,360,0.72,1.0,2.1208,2.7752,0.6544,2.1208,2.7752,0.6544,0.6544,-1.0684,-1.0684,1,3.8436,1,1,90.0,0,6.0,3.2248,1,0,4.5
2023-24,PASS,8,left,281,Ream,DEF,45,513,360,0.72,1.0,2.858,2.7268,-0.1312,2.858,2.7268,-0.1312,-0.1312,,,,,1,1,90.0,0,2.0,-0.7268,1,0,
2023-24,PASS,8,left,482,Foderingham,GKP,45,630,360,0.85,1.0,3.616,3.616,0.0,3.616,3.616,0.0,0.0,,,,,0,1,90.0,0,0.0,-3.616,0,1,
2023-24,PASS,8,left,326,Morris,FWD,56,600,420,0.72,1.0,3.2032,3.2032,0.0,3.2032,3.2032,0.0,0.0,,,,,0,1,90.0,0,1.0,-2.2032,1,0,
2023-24,PASS,8,left,14,Ødegaard,MID,85,622,360,0.72,1.0,3.6916,3.5988,-0.0928,3.6916,3.5988,-0.0928,-0.0928,,,,,1,0,90.0,0,3.0,-0.5988,1,0,
2023-24,PASS,9,entered,361,Ortega Moreno,GKP,39,270,0,0.85,0.0,3.4288,3.5436,0.1148,3.4288,3.4288,0.0,0.1148,-1.2456,-1.1308,1,4.6744,1,0,90.0,0,2.0,-1.5436,1,0,0.1429
2023-24,PASS,9,entered,13,Nketiah,FWD,55,567,297,0.72,1.0,2.25,2.9968,0.7468,2.25,2.9968,0.7468,0.7468,-1.6776,-1.6776,1,4.6744,1,0,22.0,0,0.0,-2.9968,0,0,-1.8571
2023-24,PASS,9,entered,430,Trippier,DEF,69,699,339,0.72,1.0,3.258,3.5308,0.2728,3.258,3.5308,0.2728,0.2728,-1.1436,-1.1436,1,4.6744,1,0,68.0,0,10.0,6.4692,1,0,8.1429
2023-24,PASS,9,entered,433,Wilson,FWD,78,259,163,0.72,1.0,3.2484,3.8596,0.6112,3.2484,3.8596,0.6112,0.6112,-0.8148,-0.8148,1,4.6744,1,0,69.0,0,6.0,2.1404,1,0,4.1429
2023-24,PASS,9,entered,307,Robertson,DEF,66,720,360,0.72,1.0,2.7188,3.1172,0.3984,2.7188,3.1172,0.3984,0.3984,-1.5572,-1.5572,1,4.6744,1,1,0.0,1,0.0,-3.1172,0,0,-1.8571
2023-24,PASS,9,entered,245,Branthwaite,DEF,40,540,360,0.72,1.0,1.6392,2.098,0.4588,1.6392,2.098,0.4588,0.4588,-2.5764,-2.5764,1,4.6744,1,1,90.0,0,1.0,-1.098,1,0,-0.8571
2023-24,PASS,9,entered,506,Pedro Porro,DEF,52,627,360,0.72,1.0,2.8408,3.4464,0.6056,2.8408,3.4464,0.6056,0.6056,-1.228,-1.228,1,4.6744,1,0,90.0,0,6.0,2.5536,1,0,4.1429
2023-24,PASS,9,left,33,Archer,FWD,45,415,336,0.72,1.0,1.8364,1.8364,0.0,1.8364,1.8364,0.0,0.0,,,,,0,1,90.0,0,2.0,0.1636,1,0,
2023-24,PASS,9,left,355,Haaland,FWD,140,709,360,0.72,1.0,4.8388,4.6744,-0.1644,4.8388,4.6744,-0.1644,-0.1644,,,,,1,0,90.0,0,8.0,3.3256,1,0,
2023-24,PASS,9,left,584,Pau,DEF,45,689,360,0.72,1.0,2.778,2.778,0.0,2.778,2.778,0.0,0.0,,,,,0,1,90.0,0,2.0,-0.778,1,0,
2023-24,PASS,9,left,178,Taylor,DEF,39,450,450,0.72,1.0,1.7108,1.7604,0.0496,1.7108,1.7604,0.0496,0.0496,,,,,1,1,90.0,0,1.0,-0.7604,1,0,
2023-24,PASS,9,left,471,Ahmedhodžić,DEF,43,720,360,0.72,1.0,2.1788,2.1788,0.0,2.1788,2.1788,0.0,0.0,,,,,0,1,0.0,1,0.0,-2.1788,0,0,
2023-24,PASS,9,left,88,Travers,GKP,40,1035,0,0.85,0.0,3.1592,3.1496,-0.0096,3.1592,3.1592,0.0,-0.0096,,,,,1,0,0.0,1,0.0,-3.1496,0,0,
2023-24,PASS,9,left,220,Andersen,DEF,49,720,360,0.72,1.0,2.8584,2.8144,-0.044,2.8584,2.8144,-0.044,-0.044,,,,,1,1,90.0,0,0.0,-2.8144,0,1,
2023-24,PASS,10,entered,225,Edouard,FWD,55,698,270,0.72,1.0,2.9032,3.1608,0.2576,2.9032,3.1608,0.2576,0.2576,-0.97,-0.97,1,4.1308,1,1,78.0,0,2.0,-1.1608,1,0,-2.3333
2023-24,PASS,10,entered,291,A.Becker,GKP,55,810,360,0.85,1.0,3.6668,3.6504,-0.0164,3.6668,3.6504,-0.0164,-0.0164,-0.4804,-0.4804,1,4.1308,1,1,90.0,0,7.0,3.3496,1,0,2.6667
2023-24,PASS,10,entered,528,Coufal,DEF,46,806,360,0.72,1.0,2.7108,2.8224,0.1116,2.7108,2.8224,0.1116,0.1116,-1.3084,-1.3084,1,4.1308,1,0,90.0,0,2.0,-0.8224,1,0,-2.3333
2023-24,PASS,10,entered,307,Robertson,DEF,65,720,270,0.72,1.0,2.828,3.2136,0.3856,2.828,3.2136,0.3856,0.3856,-0.9172,-0.9172,1,4.1308,1,1,0.0,1,0.0,-3.2136,0,0,-4.3333
2023-24,PASS,10,entered,569,José Sá,GKP,50,810,360,0.85,1.0,3.6328,3.6396,0.0068,3.6328,3.6396,0.0068,0.0068,-0.4912,-0.4912,1,4.1308,1,0,90.0,0,1.0,-2.6396,1,0,-3.3333
2023-24,PASS,10,entered,60,Watkins,FWD,83,770,360,0.72,1.0,3.4284,3.4524,0.024,3.4284,3.4524,0.024,0.024,-0.6784,-0.6784,1,4.1308,1,0,90.0,0,2.0,-1.4524,1,0,-2.3333
2023-24,PASS,10,left,33,Archer,FWD,45,505,336,0.72,1.0,1.8952,1.8952,0.0,1.8952,1.8952,0.0,0.0,,,,,0,1,31.0,0,1.0,-0.8952,0,0,
2023-24,PASS,10,left,355,Haaland,FWD,140,799,360,0.72,1.0,4.2468,4.1308,-0.116,4.2468,4.1308,-0.116,-0.116,,,,,1,0,90.0,0,16.0,11.8692,1,0,
2023-24,PASS,10,left,178,Taylor,DEF,39,540,450,0.72,1.0,1.7556,1.7952,0.0396,1.7556,1.7952,0.0396,0.0396,,,,,1,1,90.0,0,6.0,4.2048,1,0,
2023-24,PASS,10,left,275,Leno,GKP,47,810,360,0.85,1.0,3.6148,3.592,-0.0228,3.6148,3.592,-0.0228,-0.0228,,,,,1,1,90.0,0,3.0,-0.592,1,0,
2023-24,PASS,10,left,471,Ahmedhodžić,DEF,43,720,270,0.72,1.0,1.918,1.918,0.0,1.918,1.918,0.0,0.0,,,,,0,1,0.0,1,0.0,-1.918,0,0,
2023-24,PASS,10,left,88,Travers,GKP,40,1035,0,0.85,0.0,3.1712,3.1452,-0.026,3.1712,3.1712,0.0,-0.026,,,,,1,0,0.0,1,0.0,-3.1452,0,0,
2023-24,PASS,11,entered,361,Ortega Moreno,GKP,39,90,90,0.85,1.0,2.7432,2.7456,0.0024,2.7432,2.7456,0.0024,0.0024,-0.994,-0.994,1,3.7396,1,0,0.0,1,0.0,-2.7456,0,0,-1.6667
2023-24,PASS,11,entered,362,Palmer,MID,50,422,335,0.72,1.0,2.86,2.86,0.0,2.86,2.86,0.0,0.0,-0.8796,-0.8796,1,3.7396,0,1,90.0,0,12.0,9.14,1,0,10.3333
2023-24,PASS,11,entered,430,Trippier,DEF,70,857,338,0.72,1.0,3.232,3.4752,0.2432,3.232,3.4752,0.2432,0.2432,-0.2644,-0.2644,1,3.7396,1,0,90.0,0,9.0,5.5248,1,0,7.3333
2023-24,PASS,11,entered,245,Branthwaite,DEF,40,720,360,0.72,1.0,2.2256,2.814,0.5884,2.2256,2.814,0.5884,0.5884,-0.9256,-0.9256,1,3.7396,1,1,90.0,0,1.0,-1.814,1,0,-0.6667
2023-24,PASS,11,entered,246,Calvert-Lewin,FWD,58,408,320,0.72,1.0,2.8912,3.42,0.5288,2.8912,3.42,0.5288,0.5288,-0.3196,-0.3196,1,3.7396,1,1,89.0,0,2.0,-1.42,1,0,0.3333
2023-24,PASS,11,entered,506,Pedro Porro,DEF,52,807,360,0.72,1.0,2.7924,3.2776,0.4852,2.7924,3.2776,0.4852,0.4852,-0.462,-0.462,1,3.7396,1,0,90.0,0,0.0,-3.2776,0,1,-1.6667
2023-24,PASS,11,left,33,Archer,FWD,45,536,277,0.72,1.0,2.0532,2.0532,0.0,2.0532,2.0532,0.0,0.0,,,,,0,1,90.0,0,9.0,6.9468,1,0,
2023-24,PASS,11,left,482,Foderingham,GKP,45,900,360,0.85,1.0,3.7396,3.7396,0.0,3.7396,3.7396,0.0,0.0,,,,,0,1,90.0,0,2.0,-1.7396,1,0,
2023-24,PASS,11,left,265,Tarkowski,DEF,44,900,360,0.72,1.0,2.798,2.8628,0.0648,2.798,2.8628,0.0648,0.0648,,,,,1,1,90.0,0,1.0,-1.8628,1,0,
2023-24,PASS,11,left,112,Pinnock,DEF,45,900,360,0.72,1.0,2.8428,2.9392,0.0964,2.8428,2.9392,0.0964,0.0964,,,,,1,0,90.0,0,1.0,-1.9392,1,0,
2023-24,PASS,11,left,504,Maddison,MID,81,837,333,0.72,1.0,3.56,3.56,0.0,3.56,3.56,0.0,0.0,,,,,0,1,45.0,0,1.0,-2.56,0,0,
2023-24,PASS,11,left,511,Romero,DEF,49,823,360,0.72,1.0,2.8812,2.9512,0.07,2.8812,2.9512,0.07,0.07,,,,,1,0,32.0,0,-4.0,-6.9512,0,0,
2023-24,PASS,12,entered,516,Son,MID,97,886,336,0.72,1.0,3.7804,4.0164,0.236,3.7804,4.0164,0.236,0.236,-0.2368,-0.2368,1,4.2532,1,0,90.0,0,2.0,-2.0164,1,0,-3.5
2023-24,PASS,12,entered,245,Branthwaite,DEF,40,810,360,0.72,1.0,1.872,2.304,0.432,1.872,2.304,0.432,0.432,-1.9492,-1.9492,1,4.2532,1,1,90.0,0,1.0,-1.304,1,0,-4.5
2023-24,PASS,12,entered,430,Trippier,DEF,70,947,338,0.72,1.0,2.926,3.1064,0.1804,2.926,3.1064,0.1804,0.1804,-1.1468,-1.1468,1,4.2532,1,0,90.0,0,1.0,-2.1064,1,0,-4.5
2023-24,PASS,12,entered,60,Watkins,FWD,84,950,360,0.72,1.0,3.5796,3.6368,0.0572,3.5796,3.6368,0.0572,0.0572,-0.6164,-0.6164,1,4.2532,1,0,90.0,0,6.0,2.3632,1,0,0.5
2023-24,PASS,12,left,362,Palmer,MID,51,512,348,0.72,1.0,3.2504,3.2504,0.0,3.2504,3.2504,0.0,0.0,,,,,0,1,90.0,0,6.0,2.7496,1,0,
2023-24,PASS,12,left,355,Haaland,FWD,140,934,315,0.72,1.0,4.4292,4.2532,-0.176,4.4292,4.2532,-0.176,-0.176,,,,,1,0,90.0,0,16.0,11.7468,1,0,
2023-24,PASS,12,left,29,White,DEF,58,947,317,0.72,1.0,2.9592,2.9016,-0.0576,2.9592,2.9016,-0.0576,-0.0576,,,,,1,0,0.0,1,0.0,-2.9016,0,0,
2023-24,PASS,12,left,703,Evans,DEF,40,447,353,0.72,1.0,2.1808,2.1808,0.0,2.1808,2.1808,0.0,0.0,,,,,0,1,0.0,1,0.0,-2.1808,0,0,
2023-24,PASS,13,entered,249,A.Doucoure,MID,55,1038,360,0.72,1.0,3.0276,3.0992,0.0716,3.0276,3.0992,0.0716,0.0716,-0.6292,-0.6292,1,3.7284,1,1,89.0,0,1.0,-2.0992,1,0,-1.0
2023-24,PASS,13,entered,506,Pedro Porro,DEF,53,987,360,0.72,1.0,2.9352,3.3136,0.3784,2.9352,3.3136,0.3784,0.3784,-0.4148,-0.4148,1,3.7284,1,0,90.0,0,5.0,1.6864,1,0,3.0
2023-24,PASS,13,entered,246,Calvert-Lewin,FWD,58,573,313,0.72,1.0,2.796,3.25,0.454,2.796,3.25,0.454,0.454,-0.4784,-0.4784,1,3.7284,1,1,81.0,0,2.0,-1.25,1,0,0.0
2023-24,PASS,13,left,321,Doughty,DEF,44,802,330,0.72,1.0,2.78,2.78,0.0,2.78,2.78,0.0,0.0,,,,,0,1,78.0,0,2.0,-0.78,1,0,
2023-24,PASS,13,left,362,Palmer,MID,52,602,353,0.72,1.0,3.0456,3.0456,0.0,3.0456,3.0456,0.0,0.0,,,,,0,1,74.0,0,2.0,-1.0456,1,0,
2023-24,PASS,13,left,343,J.Alvarez,FWD,71,986,324,0.72,1.0,3.3776,3.5016,0.124,3.3776,3.5016,0.124,0.124,,,,,1,0,90.0,0,2.0,-1.5016,1,0,
2023-24,PASS,14,entered,393,Mengi,DEF,39,605,360,0.72,1.0,2.1124,2.1124,0.0,2.1124,2.1124,0.0,0.0,-2.016,-2.016,1,4.1284,0,1,75.0,0,1.0,-1.1124,1,0,-2.75
2023-24,PASS,14,entered,178,Taylor,DEF,40,900,360,0.72,1.0,2.0828,2.0884,0.0056,2.0828,2.0884,0.0056,0.0056,-2.04,-2.04,1,4.1284,1,1,90.0,0,10.0,7.9116,1,0,6.25
2023-24,PASS,14,entered,524,Areola,GKP,43,1170,360,0.85,1.0,3.426,3.4064,-0.0196,3.426,3.4064,-0.0196,-0.0196,-0.722,-0.722,1,4.1284,1,0,90.0,0,2.0,-1.4064,1,0,-1.75
2023-24,PASS,14,entered,293,Darwin,FWD,76,680,343,0.72,1.0,3.3604,3.7256,0.3652,3.3604,3.7256,0.3652,0.3652,-0.4028,-0.4028,1,4.1284,1,1,90.0,0,2.0,-1.7256,1,0,-1.75
2023-24,PASS,14,left,465,Toffolo,DEF,44,481,271,0.72,1.0,2.7064,2.6972,-0.0092,2.7064,2.6972,-0.0092,-0.0092,,,,,1,0,81.0,0,2.0,-0.6972,1,0,
2023-24,PASS,14,left,211,N.Jackson,FWD,69,916,338,0.72,1.0,3.3168,3.3168,0.0,3.3168,3.3168,0.0,0.0,,,,,0,1,71.0,0,5.0,1.6832,1,0,
2023-24,PASS,14,left,28,Turner,GKP,41,900,90,0.85,1.0,3.0596,3.0596,0.0,3.0596,3.0596,0.0,0.0,,,,,0,1,0.0,1,0.0,-3.0596,0,0,
2023-24,PASS,14,left,173,O'Shea,DEF,44,765,360,0.72,1.0,2.5016,2.5016,0.0,2.5016,2.5016,0.0,0.0,,,,,0,1,82.0,0,8.0,5.4984,1,0,
2023-24,PASS,15,entered,225,Edouard,FWD,55,1108,332,0.72,1.0,3.0696,3.1716,0.102,3.0696,3.1716,0.102,0.102,-0.5536,-0.5536,1,3.7252,1,1,90.0,0,1.0,-2.1716,1,0,-0.5
2023-24,PASS,15,entered,482,Foderingham,GKP,45,1260,360,0.85,1.0,3.8304,3.8304,0.0,3.8304,3.8304,0.0,0.0,0.1052,0.1052,1,3.7252,0,1,90.0,0,3.0,-0.8304,1,0,1.5
2023-24,PASS,15,entered,245,Branthwaite,DEF,41,1080,360,0.72,1.0,2.5164,2.8812,0.3648,2.5164,2.8812,0.3648,0.3648,-0.844,-0.844,1,3.7252,1,1,90.0,0,6.0,3.1188,1,0,4.5
2023-24,PASS,15,entered,382,Garnacho,MID,47,560,318,0.72,1.0,2.1964,3.3416,1.1452,2.1964,3.3416,1.1452,1.1452,-0.3836,-0.3836,1,3.7252,1,0,90.0,0,4.0,0.6584,1,0,2.5
2023-24,PASS,15,left,33,Archer,FWD,46,851,315,0.72,1.0,2.15,2.15,0.0,2.15,2.15,0.0,0.0,,,,,0,1,90.0,0,2.0,-0.15,1,0,
2023-24,PASS,15,left,43,Douglas Luiz,MID,56,1203,355,0.72,1.0,3.2416,3.2164,-0.0252,3.2416,3.2164,-0.0252,-0.0252,,,,,1,0,90.0,0,3.0,-0.2164,1,0,
2023-24,PASS,15,left,361,Ortega Moreno,GKP,39,90,0,0.85,0.0,2.4032,2.3856,-0.0176,2.4032,2.4032,0.0,-0.0176,,,,,1,0,0.0,1,0.0,-2.3856,0,0,
2023-24,PASS,15,left,377,Dalot,DEF,50,1104,360,0.72,1.0,2.8552,2.8268,-0.0284,2.8552,2.8268,-0.0284,-0.0284,,,,,1,0,90.0,0,1.0,-1.8268,1,0,
2023-24,PASS,16,entered,26,Trossard,MID,65,506,286,0.72,1.0,3.2524,3.792,0.5396,3.2524,3.792,0.5396,0.5396,0.0128,0.0128,1,3.7792,1,0,20.0,0,1.0,-2.792,0,0,0.0
2023-24,PASS,16,entered,27,Trusty,DEF,39,732,357,0.72,1.0,2.162,2.162,0.0,2.162,2.162,0.0,0.0,-1.6172,-1.6172,1,3.7792,0,1,90.0,0,5.0,2.838,1,0,4.0
2023-24,PASS,16,left,43,Douglas Luiz,MID,56,1293,360,0.72,1.0,3.4164,3.3716,-0.0448,3.4164,3.3716,-0.0448,-0.0448,,,,,1,0,90.0,0,2.0,-1.3716,1,0,
2023-24,PASS,16,left,220,Andersen,DEF,51,1350,360,0.72,1.0,2.9036,2.8932,-0.0104,2.9036,2.8932,-0.0104,-0.0104,,,,,1,1,90.0,0,0.0,-2.8932,0,1,
2023-24,PASS,17,entered,238,C.Richards,DEF,39,381,270,0.72,1.0,1.9088,2.168,0.2592,1.9088,2.168,0.2592,0.2592,-1.9868,-1.9868,1,4.1548,1,1,90.0,0,1.0,-1.168,1,0,1.0
2023-24,PASS,17,left,178,Taylor,DEF,40,1170,360,0.72,1.0,2.172,2.1484,-0.0236,2.172,2.1484,-0.0236,-0.0236,,,,,1,1,0.0,1,0.0,-2.1484,0,0,
2023-24,PASS,18,entered,557,Hee Chan,MID,58,1221,360,0.72,1.0,3.2348,3.3952,0.1604,3.2348,3.3952,0.1604,0.1604,-0.1204,-0.1204,1,3.5156,1,0,90.0,0,2.0,-1.3952,1,0,1.0
2023-24,PASS,18,entered,590,Cunha,FWD,57,1419,356,0.72,1.0,2.77,2.776,0.006,2.77,2.776,0.006,0.006,-0.7396,-0.7396,1,3.5156,1,0,85.0,0,1.0,-1.776,1,0,0.0
2023-24,PASS,18,entered,31,Zinchenko,DEF,52,1049,296,0.72,1.0,2.7956,2.8716,0.076,2.7956,2.8716,0.076,0.076,-0.644,-0.644,1,3.5156,1,0,90.0,0,2.0,-0.8716,1,0,1.0
2023-24,PASS,18,left,465,Toffolo,DEF,44,832,351,0.72,1.0,2.66,2.6484,-0.0116,2.66,2.6484,-0.0116,-0.0116,,,,,1,0,84.0,0,1.0,-1.6484,1,0,
2023-24,PASS,18,left,362,Palmer,MID,56,970,294,0.72,1.0,3.3076,3.3076,0.0,3.3076,3.3076,0.0,0.0,,,,,0,1,90.0,0,1.0,-2.3076,1,0,
2023-24,PASS,18,left,211,N.Jackson,FWD,69,1190,274,0.72,1.0,3.0576,3.0576,0.0,3.0576,3.0576,0.0,0.0,,,,,0,1,79.0,0,1.0,-2.0576,1,0,
2023-24,PASS,19,entered,290,Alexander-Arnold,DEF,83,1318,360,0.72,1.0,3.1656,3.3184,0.1528,3.1656,3.3184,0.1528,0.1528,-0.3456,-0.3456,1,3.664,1,1,90.0,0,8.0,4.6816,1,0,6.6
2023-24,PASS,19,entered,134,Gross,MID,64,1371,360,0.72,1.0,3.468,3.522,0.054,3.468,3.522,0.054,0.054,-0.142,-0.142,1,3.664,1,0,90.0,0,2.0,-1.522,1,0,0.6
2023-24,PASS,19,entered,77,Neto,GKP,46,1350,270,0.85,1.0,3.5464,3.5504,0.004,3.5464,3.5504,0.004,0.004,-0.1136,-0.1136,1,3.664,1,0,90.0,0,9.0,5.4496,1,0,7.6
2023-24,PASS,19,entered,245,Branthwaite,DEF,41,1350,270,0.72,1.0,2.43,2.7084,0.2784,2.43,2.7084,0.2784,0.2784,-0.9556,-0.9556,1,3.664,1,1,90.0,0,0.0,-2.7084,0,1,-1.4
2023-24,PASS,19,entered,246,Calvert-Lewin,FWD,58,975,321,0.72,1.0,3.0376,3.406,0.3684,3.0376,3.406,0.3684,0.3684,-0.258,-0.258,1,3.664,1,1,25.0,0,1.0,-2.406,0,0,-0.4
2023-24,PASS,19,left,385,Henderson,GKP,44,180,180,0.85,1.0,3.482,3.482,0.0,3.482,3.482,0.0,0.0,,,,,0,1,90.0,0,1.0,-2.482,1,0,
2023-24,PASS,19,left,265,Tarkowski,DEF,45,1620,360,0.72,1.0,2.7312,2.704,-0.0272,2.7312,2.704,-0.0272,-0.0272,,,,,1,1,90.0,0,1.0,-1.704,1,0,
2023-24,PASS,19,left,14,Ødegaard,MID,84,1329,360,0.72,1.0,3.748,3.664,-0.084,3.748,3.664,-0.084,-0.084,,,,,1,0,90.0,0,2.0,-1.664,1,0,
2023-24,PASS,19,left,211,N.Jackson,FWD,69,1269,282,0.72,1.0,3.3944,3.3944,0.0,3.3944,3.3944,0.0,0.0,,,,,0,1,90.0,0,2.0,-1.3944,1,0,
2023-24,PASS,19,left,377,Dalot,DEF,51,1374,270,0.72,1.0,2.8368,2.7716,-0.0652,2.8368,2.7716,-0.0652,-0.0652,,,,,1,0,90.0,0,1.0,-1.7716,1,0,
2023-24,PASS,20,entered,232,Mateta,FWD,49,713,315,0.72,1.0,2.598,2.9872,0.3892,2.598,2.9872,0.3892,0.3892,-0.808,-0.7328,1,3.7952,1,1,85.0,0,2.0,-0.9872,1,0,1.0
2023-24,PASS,20,entered,191,B.Badiashile,DEF,44,460,280,0.72,1.0,2.45,2.778,0.328,2.45,2.778,0.328,0.328,-1.0172,-0.942,1,3.7952,1,1,0.0,1,0.0,-2.778,0,0,-1.0
2023-24,PASS,20,entered,342,Aké,DEF,50,915,270,0.72,1.0,2.9156,3.1028,0.1872,2.9156,3.1028,0.1872,0.1872,-0.6924,-0.6172,1,3.7952,1,0,90.0,0,6.0,2.8972,1,0,5.0
2023-24,PASS,20,entered,286,Tosin,DEF,43,452,360,0.72,1.0,2.5272,2.5432,0.016,2.5272,2.5432,0.016,0.016,-1.252,-1.1768,1,3.7952,1,1,90.0,0,2.0,-0.5432,1,0,1.0
