season,e024_gate,season_gate,gw,swap_set,enter_id,enter_name,enter_pos,left_id,left_name,left_pos,ctrl_margin,abs_ctrl_margin,gap_bucket,ctrl_rank_dist,treat_lift,ctrl_mu_enter,ctrl_mu_left,treat_mu_enter,enter_mins,left_mins,enter_pts,left_pts,both60,bad_swap,bound,gw_u0_slack,epsilon,globally_admissible
2023-24,PASS,pass,6,ctrl_treat,226,Eze,MID,664,Ward-Prowse,MID,-0.0384,0.0384,near,2,0.1736,2.8508,2.8892,3.0244,90.0,90.0,3.0,2.0,1,0,0,0.5445,0.79096,1
2023-24,PASS,pass,6,ctrl_treat,226,Eze,MID,349,De Bruyne,MID,-0.7432,0.7432,mid,19,0.1736,2.8508,3.594,3.0244,90.0,0.0,3.0,0.0,0,0,0,0.5445,0.79096,1
2023-24,PASS,pass,6,ctrl_pack1,226,Eze,MID,664,Ward-Prowse,MID,-0.0384,0.0384,near,2,0.1736,2.8508,2.8892,3.0244,90.0,90.0,3.0,2.0,1,0,0,0.5445,0.79096,1
2023-24,PASS,pass,6,ctrl_pack1,226,Eze,MID,349,De Bruyne,MID,-0.7432,0.7432,mid,19,0.1736,2.8508,3.594,3.0244,90.0,0.0,3.0,0.0,0,0,0,0.5445,0.79096,1
2023-24,PASS,pass,7,ctrl_treat,433,Wilson,FWD,355,Haaland,FWD,-1.0096,1.0096,large,10,0.4964,3.4888,4.4984,3.9852,0.0,90.0,0.0,2.0,0,0,1,0.5263,0.79096,1
2023-24,PASS,pass,7,ctrl_treat,506,Pedro Porro,DEF,220,Andersen,DEF,-0.2972,0.2972,mid,24,0.662,2.5028,2.8,3.1648,90.0,90.0,7.0,15.0,1,1,1,0.5263,0.79096,1
2023-24,PASS,pass,7,ctrl_treat,526,Bowen,MID,165,Cullen,MID,0.076,0.076,near,-1,0.5672,3.4852,3.4092,4.0524,90.0,180.0,9.0,4.0,1,0,1,0.5263,0.79096,1
2023-24,PASS,pass,7,ctrl_pack1,506,Pedro Porro,DEF,220,Andersen,DEF,-0.2972,0.2972,mid,24,0.662,2.5028,2.8,3.1648,90.0,90.0,7.0,15.0,1,1,1,0.5263,0.79096,1
2023-24,PASS,pass,7,ctrl_pack1,108,Mbeumo,MID,373,B.Fernandes,MID,-0.3188,0.3188,mid,7,0.1672,3.2828,3.6016,3.45,90.0,90.0,2.0,2.0,1,0,1,0.5263,0.79096,1
2023-24,PASS,pass,7,ctrl_pack1,108,Mbeumo,MID,165,Cullen,MID,-0.1264,0.1264,near,3,0.1672,3.2828,3.4092,3.45,90.0,180.0,2.0,4.0,1,1,1,0.5263,0.79096,1
2023-24,PASS,pass,7,ctrl_pack1,526,Bowen,MID,373,B.Fernandes,MID,-0.1164,0.1164,near,3,0.5672,3.4852,3.6016,4.0524,90.0,90.0,9.0,2.0,1,0,1,0.5263,0.79096,1
2023-24,PASS,pass,7,ctrl_pack1,526,Bowen,MID,165,Cullen,MID,0.076,0.076,near,-1,0.5672,3.4852,3.4092,4.0524,90.0,180.0,9.0,4.0,1,0,1,0.5263,0.79096,1
2023-24,PASS,pass,7,treat_pack1,355,Haaland,FWD,433,Wilson,FWD,1.0096,1.0096,large,-10,-0.2364,4.4984,3.4888,4.262,90.0,0.0,2.0,0.0,0,0,1,0.5263,0.79096,1
2023-24,PASS,pass,7,treat_pack1,108,Mbeumo,MID,373,B.Fernandes,MID,-0.3188,0.3188,mid,7,0.1672,3.2828,3.6016,3.45,90.0,90.0,2.0,2.0,1,0,1,0.5263,0.79096,1
2023-24,PASS,pass,8,ctrl_treat,13,Nketiah,FWD,326,Morris,FWD,-0.814,0.814,large,58,1.1176,2.3892,3.2032,3.5068,74.0,90.0,2.0,1.0,1,0,1,0.2157,0.79096,1
2023-24,PASS,pass,8,ctrl_treat,228,Guéhi,DEF,281,Ream,DEF,-0.0572,0.0572,near,4,0.0812,2.8008,2.858,2.882,90.0,90.0,9.0,2.0,1,0,1,0.2157,0.79096,1
2023-24,PASS,pass,8,ctrl_treat,516,Son,MID,14,Ødegaard,MID,-0.0112,0.0112,near,1,0.422,3.6804,3.6916,4.1024,75.0,90.0,3.0,3.0,1,0,1,0.2157,0.79096,1
2023-24,PASS,pass,8,ctrl_pack1,228,Guéhi,DEF,281,Ream,DEF,-0.0572,0.0572,near,4,0.0812,2.8008,2.858,2.882,90.0,90.0,9.0,2.0,1,0,1,0.2157,0.79096,1
2023-24,PASS,pass,8,ctrl_pack1,516,Son,MID,14,Ødegaard,MID,-0.0112,0.0112,near,1,0.422,3.6804,3.6916,4.1024,75.0,90.0,3.0,3.0,1,0,1,0.2157,0.79096,1
2023-24,PASS,pass,8,treat_pack1,326,Morris,FWD,13,Nketiah,FWD,0.814,0.814,large,-58,0.0,3.2032,2.3892,3.2032,90.0,74.0,1.0,2.0,1,1,1,0.2157,0.79096,1
2023-24,PASS,pass,9,ctrl_treat,433,Wilson,FWD,355,Haaland,FWD,-1.5904,1.5904,large,16,0.6112,3.2484,4.8388,3.8596,69.0,90.0,6.0,8.0,1,1,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_treat,506,Pedro Porro,DEF,584,Pau,DEF,0.0628,0.0628,near,-3,0.6056,2.8408,2.778,3.4464,90.0,90.0,6.0,2.0,1,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_treat,506,Pedro Porro,DEF,220,Andersen,DEF,-0.0176,0.0176,near,5,0.6056,2.8408,2.8584,3.4464,90.0,90.0,6.0,0.0,1,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_treat,506,Pedro Porro,DEF,439,Boly,DEF,-0.008,0.008,near,3,0.6056,2.8408,2.8488,3.4464,90.0,77.0,6.0,6.0,1,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_treat,307,Robertson,DEF,584,Pau,DEF,-0.0592,0.0592,near,9,0.3984,2.7188,2.778,3.1172,0.0,90.0,0.0,2.0,0,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_treat,307,Robertson,DEF,220,Andersen,DEF,-0.1396,0.1396,near,17,0.3984,2.7188,2.8584,3.1172,0.0,90.0,0.0,0.0,0,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_treat,307,Robertson,DEF,439,Boly,DEF,-0.13,0.13,near,15,0.3984,2.7188,2.8488,3.1172,0.0,77.0,0.0,6.0,0,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_treat,430,Trippier,DEF,584,Pau,DEF,0.48,0.48,mid,-23,0.2728,3.258,2.778,3.5308,68.0,90.0,10.0,2.0,1,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_treat,430,Trippier,DEF,220,Andersen,DEF,0.3996,0.3996,mid,-15,0.2728,3.258,2.8584,3.5308,68.0,90.0,10.0,0.0,1,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_treat,430,Trippier,DEF,439,Boly,DEF,0.4092,0.4092,mid,-17,0.2728,3.258,2.8488,3.5308,68.0,77.0,10.0,6.0,1,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_pack1,433,Wilson,FWD,355,Haaland,FWD,-1.5904,1.5904,large,16,0.6112,3.2484,4.8388,3.8596,69.0,90.0,6.0,8.0,1,1,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_pack1,433,Wilson,FWD,343,J.Alvarez,FWD,0.0356,0.0356,near,-2,0.6112,3.2484,3.2128,3.8596,69.0,90.0,6.0,9.0,1,1,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_pack1,60,Watkins,FWD,355,Haaland,FWD,-1.4268,1.4268,large,11,0.03,3.412,4.8388,3.442,90.0,90.0,11.0,8.0,1,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_pack1,60,Watkins,FWD,343,J.Alvarez,FWD,0.1992,0.1992,near,-7,0.03,3.412,3.2128,3.442,90.0,90.0,11.0,9.0,1,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_pack1,506,Pedro Porro,DEF,584,Pau,DEF,0.0628,0.0628,near,-3,0.6056,2.8408,2.778,3.4464,90.0,90.0,6.0,2.0,1,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_pack1,506,Pedro Porro,DEF,220,Andersen,DEF,-0.0176,0.0176,near,5,0.6056,2.8408,2.8584,3.4464,90.0,90.0,6.0,0.0,1,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_pack1,430,Trippier,DEF,584,Pau,DEF,0.48,0.48,mid,-23,0.2728,3.258,2.778,3.5308,68.0,90.0,10.0,2.0,1,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,ctrl_pack1,430,Trippier,DEF,220,Andersen,DEF,0.3996,0.3996,mid,-15,0.2728,3.258,2.8584,3.5308,68.0,90.0,10.0,0.0,1,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,treat_pack1,60,Watkins,FWD,343,J.Alvarez,FWD,0.1992,0.1992,near,-7,0.03,3.412,3.2128,3.442,90.0,90.0,11.0,9.0,1,0,1,0.5814,0.79096,1
2023-24,PASS,pass,9,treat_pack1,439,Boly,DEF,307,Robertson,DEF,0.13,0.13,near,-15,-0.022,2.8488,2.7188,2.8268,77.0,0.0,6.0,0.0,0,0,1,0.5814,0.79096,1
2023-24,PASS,pass,10,ctrl_treat,307,Robertson,DEF,197,Colwill,DEF,-0.0928,0.0928,near,4,0.3856,2.828,2.9208,3.2136,0.0,90.0,0.0,1.0,0,0,0,0.4479,0.79096,1
2023-24,PASS,pass,10,ctrl_treat,291,A.Becker,GKP,275,Leno,GKP,0.052,0.052,near,-5,-0.0164,3.6668,3.6148,3.6504,90.0,90.0,7.0,3.0,1,0,0,0.4479,0.79096,1
2023-24,PASS,pass,10,ctrl_treat,60,Watkins,FWD,355,Haaland,FWD,-0.8184,0.8184,large,9,0.024,3.4284,4.2468,3.4524,90.0,90.0,2.0,16.0,1,1,0,0.4479,0.79096,1
2023-24,PASS,pass,10,ctrl_pack1,307,Robertson,DEF,197,Colwill,DEF,-0.0928,0.0928,near,4,0.3856,2.828,2.9208,3.2136,0.0,90.0,0.0,1.0,0,0,0,0.4479,0.79096,1
2023-24,PASS,pass,10,ctrl_pack1,291,A.Becker,GKP,275,Leno,GKP,0.052,0.052,near,-5,-0.0164,3.6668,3.6148,3.6504,90.0,90.0,7.0,3.0,1,0,0,0.4479,0.79096,1
2023-24,PASS,pass,10,ctrl_pack1,60,Watkins,FWD,355,Haaland,FWD,-0.8184,0.8184,large,9,0.024,3.4284,4.2468,3.4524,90.0,90.0,2.0,16.0,1,1,0,0.4479,0.79096,1
2023-24,PASS,pass,11,ctrl_treat,506,Pedro Porro,DEF,112,Pinnock,DEF,-0.0504,0.0504,near,6,0.4852,2.7924,2.8428,3.2776,90.0,90.0,0.0,1.0,1,1,1,0.5763,0.79096,1
2023-24,PASS,pass,11,ctrl_treat,506,Pedro Porro,DEF,265,Tarkowski,DEF,-0.0056,0.0056,near,3,0.4852,2.7924,2.798,3.2776,90.0,90.0,0.0,1.0,1,1,1,0.5763,0.79096,1
2023-24,PASS,pass,11,ctrl_treat,506,Pedro Porro,DEF,511,Romero,DEF,-0.0888,0.0888,near,14,0.4852,2.7924,2.8812,3.2776,90.0,32.0,0.0,-4.0,0,0,1,0.5763,0.79096,1
2023-24,PASS,pass,11,ctrl_treat,245,Branthwaite,DEF,112,Pinnock,DEF,-0.6172,0.6172,mid,62,0.5884,2.2256,2.8428,2.814,90.0,90.0,1.0,1.0,1,0,1,0.5763,0.79096,1
2023-24,PASS,pass,11,ctrl_treat,245,Branthwaite,DEF,265,Tarkowski,DEF,-0.5724,0.5724,mid,59,0.5884,2.2256,2.798,2.814,90.0,90.0,1.0,1.0,1,0,1,0.5763,0.79096,1
2023-24,PASS,pass,11,ctrl_treat,245,Branthwaite,DEF,511,Romero,DEF,-0.6556,0.6556,mid,70,0.5884,2.2256,2.8812,2.814,90.0,32.0,1.0,-4.0,0,0,1,0.5763,0.79096,1
2023-24,PASS,pass,11,ctrl_treat,430,Trippier,DEF,112,Pinnock,DEF,0.3892,0.3892,mid,-23,0.2432,3.232,2.8428,3.4752,90.0,90.0,9.0,1.0,1,0,1,0.5763,0.79096,1
2023-24,PASS,pass,11,ctrl_treat,430,Trippier,DEF,265,Tarkowski,DEF,0.434,0.434,mid,-26,0.2432,3.232,2.798,3.4752,90.0,90.0,9.0,1.0,1,0,1,0.5763,0.79096,1
2023-24,PASS,pass,11,ctrl_treat,430,Trippier,DEF,511,Romero,DEF,0.3508,0.3508,mid,-15,0.2432,3.232,2.8812,3.4752,90.0,32.0,9.0,-4.0,0,0,1,0.5763,0.79096,1
2023-24,PASS,pass,11,ctrl_pack1,506,Pedro Porro,DEF,265,Tarkowski,DEF,-0.0056,0.0056,near,3,0.4852,2.7924,2.798,3.2776,90.0,90.0,0.0,1.0,1,1,1,0.5763,0.79096,1
2023-24,PASS,pass,11,ctrl_pack1,506,Pedro Porro,DEF,511,Romero,DEF,-0.0888,0.0888,near,14,0.4852,2.7924,2.8812,3.2776,90.0,32.0,0.0,-4.0,0,0,1,0.5763,0.79096,1
2023-24,PASS,pass,11,ctrl_pack1,430,Trippier,DEF,265,Tarkowski,DEF,0.434,0.434,mid,-26,0.2432,3.232,2.798,3.4752,90.0,90.0,9.0,1.0,1,0,1,0.5763,0.79096,1
2023-24,PASS,pass,11,ctrl_pack1,430,Trippier,DEF,511,Romero,DEF,0.3508,0.3508,mid,-15,0.2432,3.232,2.8812,3.4752,90.0,32.0,9.0,-4.0,0,0,1,0.5763,0.79096,1
2023-24,PASS,pass,11,treat_pack1,112,Pinnock,DEF,245,Branthwaite,DEF,0.6172,0.6172,mid,-62,0.0964,2.8428,2.2256,2.9392,90.0,90.0,1.0,1.0,1,0,1,0.5763,0.79096,1
2023-24,PASS,pass,12,ctrl_treat,516,Son,MID,362,Palmer,MID,0.53,0.53,mid,-9,0.236,3.7804,3.2504,4.0164,90.0,90.0,2.0,6.0,1,1,0,0.3899,0.79096,1
2023-24,PASS,pass,12,ctrl_treat,430,Trippier,DEF,29,White,DEF,-0.0332,0.0332,near,1,0.1804,2.926,2.9592,3.1064,90.0,0.0,1.0,0.0,0,0,0,0.3899,0.79096,1
2023-24,PASS,pass,12,ctrl_treat,60,Watkins,FWD,355,Haaland,FWD,-0.8496,0.8496,large,6,0.0572,3.5796,4.4292,3.6368,90.0,90.0,6.0,16.0,1,1,0,0.3899,0.79096,1
2023-24,PASS,pass,12,ctrl_pack1,516,Son,MID,362,Palmer,MID,0.53,0.53,mid,-9,0.236,3.7804,3.2504,4.0164,90.0,90.0,2.0,6.0,1,1,0,0.3899,0.79096,1
2023-24,PASS,pass,12,ctrl_pack1,430,Trippier,DEF,29,White,DEF,-0.0332,0.0332,near,1,0.1804,2.926,2.9592,3.1064,90.0,0.0,1.0,0.0,0,0,0,0.3899,0.79096,1
2023-24,PASS,pass,12,ctrl_pack1,60,Watkins,FWD,355,Haaland,FWD,-0.8496,0.8496,large,6,0.0572,3.5796,4.4292,3.6368,90.0,90.0,6.0,16.0,1,1,0,0.3899,0.79096,1
2023-24,PASS,pass,13,ctrl_treat,249,A.Doucoure,MID,362,Palmer,MID,-0.018,0.018,near,1,0.0716,3.0276,3.0456,3.0992,89.0,74.0,1.0,2.0,1,1,0,0.4444,0.79096,1
2023-24,PASS,pass,13,ctrl_treat,506,Pedro Porro,DEF,321,Doughty,DEF,0.1552,0.1552,near,-8,0.3784,2.9352,2.78,3.3136,90.0,78.0,5.0,2.0,1,0,0,0.4444,0.79096,1
2023-24,PASS,pass,13,ctrl_treat,246,Calvert-Lewin,FWD,343,J.Alvarez,FWD,-0.5816,0.5816,mid,28,0.454,2.796,3.3776,3.25,81.0,90.0,2.0,2.0,1,0,0,0.4444,0.79096,1
2023-24,PASS,pass,13,ctrl_pack1,249,A.Doucoure,MID,362,Palmer,MID,-0.018,0.018,near,1,0.0716,3.0276,3.0456,3.0992,89.0,74.0,1.0,2.0,1,1,0,0.4444,0.79096,1
2023-24,PASS,pass,13,ctrl_pack1,506,Pedro Porro,DEF,321,Doughty,DEF,0.1552,0.1552,near,-8,0.3784,2.9352,2.78,3.3136,90.0,78.0,5.0,2.0,1,0,0,0.4444,0.79096,1
2023-24,PASS,pass,13,ctrl_pack1,246,Calvert-Lewin,FWD,343,J.Alvarez,FWD,-0.5816,0.5816,mid,28,0.454,2.796,3.3776,3.25,81.0,90.0,2.0,2.0,1,0,0,0.4444,0.79096,1
2023-24,PASS,pass,14,ctrl_treat,293,Darwin,FWD,211,N.Jackson,FWD,0.0436,0.0436,near,-2,0.3652,3.3604,3.3168,3.7256,90.0,71.0,2.0,5.0,1,1,0,0.034,0.79096,1
2023-24,PASS,pass,14,ctrl_pack1,293,Darwin,FWD,211,N.Jackson,FWD,0.0436,0.0436,near,-2,0.3652,3.3604,3.3168,3.7256,90.0,71.0,2.0,5.0,1,1,0,0.034,0.79096,1
2023-24,PASS,pass,15,ctrl_treat,245,Branthwaite,DEF,377,Dalot,DEF,-0.3388,0.3388,mid,30,0.3648,2.5164,2.8552,2.8812,90.0,90.0,6.0,1.0,1,0,0,0.334,0.79096,1
2023-24,PASS,pass,15,ctrl_treat,382,Garnacho,MID,43,Douglas Luiz,MID,-1.0452,1.0452,large,108,1.1452,2.1964,3.2416,3.3416,90.0,90.0,4.0,3.0,1,0,0,0.334,0.79096,1
2023-24,PASS,pass,15,ctrl_pack1,245,Branthwaite,DEF,377,Dalot,DEF,-0.3388,0.3388,mid,30,0.3648,2.5164,2.8552,2.8812,90.0,90.0,6.0,1.0,1,0,0,0.334,0.79096,1
2023-24,PASS,pass,15,ctrl_pack1,382,Garnacho,MID,43,Douglas Luiz,MID,-1.0452,1.0452,large,108,1.1452,2.1964,3.2416,3.3416,90.0,90.0,4.0,3.0,1,0,0,0.334,0.79096,1
2023-24,PASS,pass,16,ctrl_treat,26,Trossard,MID,43,Douglas Luiz,MID,-0.164,0.164,near,7,0.5396,3.2524,3.4164,3.792,20.0,90.0,1.0,2.0,0,0,0,0.6427,0.79096,1
2023-24,PASS,pass,16,ctrl_treat,275,Leno,GKP,482,Foderingham,GKP,-0.0064,0.0064,near,1,0.016,3.7564,3.7628,3.7724,90.0,90.0,9.0,9.0,1,0,0,0.6427,0.79096,1
2023-24,PASS,pass,16,ctrl_treat,245,Branthwaite,DEF,220,Andersen,DEF,-0.4364,0.4364,mid,39,0.3852,2.4672,2.9036,2.8524,90.0,90.0,5.0,0.0,1,0,0,0.6427,0.79096,1
2023-24,PASS,pass,16,ctrl_pack1,26,Trossard,MID,43,Douglas Luiz,MID,-0.164,0.164,near,7,0.5396,3.2524,3.4164,3.792,20.0,90.0,1.0,2.0,0,0,0,0.6427,0.79096,1
2023-24,PASS,pass,16,ctrl_pack1,275,Leno,GKP,482,Foderingham,GKP,-0.0064,0.0064,near,1,0.016,3.7564,3.7628,3.7724,90.0,90.0,9.0,9.0,1,0,0,0.6427,0.79096,1
2023-24,PASS,pass,16,ctrl_pack1,245,Branthwaite,DEF,220,Andersen,DEF,-0.4364,0.4364,mid,39,0.3852,2.4672,2.9036,2.8524,90.0,90.0,5.0,0.0,1,0,0,0.6427,0.79096,1
2023-24,PASS,pass,18,ctrl_treat,557,Hee Chan,MID,362,Palmer,MID,-0.0728,0.0728,near,4,0.1604,3.2348,3.3076,3.3952,90.0,90.0,2.0,1.0,1,0,0,0.2269,0.79096,1
2023-24,PASS,pass,18,ctrl_pack1,557,Hee Chan,MID,362,Palmer,MID,-0.0728,0.0728,near,4,0.1604,3.2348,3.3076,3.3952,90.0,90.0,2.0,1.0,1,0,0,0.2269,0.79096,1
2023-24,PASS,pass,19,ctrl_treat,290,Alexander-Arnold,DEF,112,Pinnock,DEF,0.3008,0.3008,mid,-19,0.1528,3.1656,2.8648,3.3184,90.0,90.0,8.0,0.0,1,0,0,0.3611,0.79096,1
2023-24,PASS,pass,19,ctrl_treat,134,Gross,MID,14,Ødegaard,MID,-0.28,0.28,mid,5,0.054,3.468,3.748,3.522,90.0,90.0,2.0,2.0,1,0,0,0.3611,0.79096,1
2023-24,PASS,pass,19,ctrl_treat,246,Calvert-Lewin,FWD,211,N.Jackson,FWD,-0.3568,0.3568,mid,20,0.3684,3.0376,3.3944,3.406,25.0,90.0,1.0,2.0,0,0,0,0.3611,0.79096,1
2023-24,PASS,pass,19,ctrl_pack1,290,Alexander-Arnold,DEF,112,Pinnock,DEF,0.3008,0.3008,mid,-19,0.1528,3.1656,2.8648,3.3184,90.0,90.0,8.0,0.0,1,0,0,0.3611,0.79096,1
2023-24,PASS,pass,19,ctrl_pack1,134,Gross,MID,14,Ødegaard,MID,-0.28,0.28,mid,5,0.054,3.468,3.748,3.522,90.0,90.0,2.0,2.0,1,0,0,0.3611,0.79096,1
2023-24,PASS,pass,19,ctrl_pack1,246,Calvert-Lewin,FWD,211,N.Jackson,FWD,-0.3568,0.3568,mid,20,0.3684,3.0376,3.3944,3.406,25.0,90.0,1.0,2.0,0,0,0,0.3611,0.79096,1
2023-24,PASS,pass,20,ctrl_treat,342,Aké,DEF,313,Virgil,DEF,-0.174,0.174,near,6,0.1872,2.9156,3.0896,3.1028,90.0,90.0,6.0,1.0,1,0,0,0.0689,0.79096,1
2023-24,PASS,pass,20,ctrl_pack1,342,Aké,DEF,313,Virgil,DEF,-0.174,0.174,near,6,0.1872,2.9156,3.0896,3.1028,90.0,90.0,6.0,1.0,1,0,0,0.0689,0.79096,1
2023-24,PASS,pass,21,ctrl_treat,236,Olise,MID,134,Gross,MID,-0.1168,0.1168,near,5,0.2056,3.3252,3.442,3.5308,0.0,90.0,0.0,3.0,0,0,0,0.111,0.79096,1
2023-24,PASS,pass,21,ctrl_pack1,236,Olise,MID,134,Gross,MID,-0.1168,0.1168,near,5,0.2056,3.3252,3.442,3.5308,0.0,90.0,0.0,3.0,0,0,0,0.111,0.79096,1
2023-24,PASS,pass,23,ctrl_treat,31,Zinchenko,DEF,506,Pedro Porro,DEF,-0.098,0.098,near,7,0.098,2.9864,3.0844,3.0844,45.0,90.0,1.0,1.0,0,0,0,0.1003,0.79096,1
2023-24,PASS,pass,23,ctrl_pack1,31,Zinchenko,DEF,506,Pedro Porro,DEF,-0.098,0.098,near,7,0.098,2.9864,3.0844,3.0844,45.0,90.0,1.0,1.0,0,0,0,0.1003,0.79096,1
2023-24,PASS,pass,24,ctrl_treat,321,Doughty,DEF,220,Andersen,DEF,-0.0248,0.0248,near,2,0.0,2.99,3.0148,2.99,86.0,90.0,1.0,1.0,1,0,0,0.3034,0.79096,1
2023-24,PASS,pass,24,ctrl_treat,557,Hee Chan,MID,664,Ward-Prowse,MID,-0.0596,0.0596,near,2,0.086,3.4444,3.504,3.5304,0.0,90.0,0.0,2.0,0,0,0,0.3034,0.79096,1
2023-24,PASS,pass,24,ctrl_treat,557,Hee Chan,MID,526,Bowen,MID,-0.2788,0.2788,mid,8,0.086,3.4444,3.7232,3.5304,0.0,90.0,0.0,2.0,0,0,0,0.3034,0.79096,1
2023-24,PASS,pass,24,ctrl_treat,294,Diogo J.,MID,664,Ward-Prowse,MID,0.0732,0.0732,near,-3,0.6952,3.5772,3.504,4.2724,90.0,90.0,7.0,2.0,1,0,0,0.3034,0.79096,1
2023-24,PASS,pass,24,ctrl_treat,294,Diogo J.,MID,526,Bowen,MID,-0.146,0.146,near,3,0.6952,3.5772,3.7232,4.2724,90.0,90.0,7.0,2.0,1,0,0,0.3034,0.79096,1
2023-24,PASS,pass,24,ctrl_treat,293,Darwin,FWD,343,J.Alvarez,FWD,-0.018,0.018,near,1,0.2384,4.006,4.024,4.2444,90.0,76.0,6.0,2.0,1,0,0,0.3034,0.79096,1
2023-24,PASS,pass,24,ctrl_pack1,321,Doughty,DEF,220,Andersen,DEF,-0.0248,0.0248,near,2,0.0,2.99,3.0148,2.99,86.0,90.0,1.0,1.0,1,0,0,0.3034,0.79096,1
2023-24,PASS,pass,24,ctrl_pack1,557,Hee Chan,MID,664,Ward-Prowse,MID,-0.0596,0.0596,near,2,0.086,3.4444,3.504,3.5304,0.0,90.0,0.0,2.0,0,0,0,0.3034,0.79096,1
2023-24,PASS,pass,24,ctrl_pack1,557,Hee Chan,MID,526,Bowen,MID,-0.2788,0.2788,mid,8,0.086,3.4444,3.7232,3.5304,0.0,90.0,0.0,2.0,0,0,0,0.3034,0.79096,1
2023-24,PASS,pass,24,ctrl_pack1,294,Diogo J.,MID,664,Ward-Prowse,MID,0.0732,0.0732,near,-3,0.6952,3.5772,3.504,4.2724,90.0,90.0,7.0,2.0,1,0,0,0.3034,0.79096,1
2023-24,PASS,pass,24,ctrl_pack1,294,Diogo J.,MID,526,Bowen,MID,-0.146,0.146,near,3,0.6952,3.5772,3.7232,4.2724,90.0,90.0,7.0,2.0,1,0,0,0.3034,0.79096,1
2023-24,PASS,pass,24,ctrl_pack1,293,Darwin,FWD,343,J.Alvarez,FWD,-0.018,0.018,near,1,0.2384,4.006,4.024,4.2444,90.0,76.0,6.0,2.0,1,0,0,0.3034,0.79096,1
2024-25,PASS,xi0_fail,1,ctrl_treat,23,Trossard,MID,503,Son,MID,-0.8496,0.8496,large,24,1.142,2.648,3.4976,3.79,10.0,90.0,1.0,2.0,0,0,1,0.6572,0.79096,1
2024-25,PASS,xi0_fail,1,ctrl_treat,317,Diogo J.,MID,503,Son,MID,-1.0112,1.0112,large,35,1.3312,2.4864,3.4976,3.8176,78.0,90.0,8.0,2.0,1,0,1,0.6572,0.79096,1
2024-25,PASS,xi0_fail,1,ctrl_treat,495,Pedro Porro,DEF,3,Gabriel,DEF,-0.334,0.334,mid,105,0.4924,1.442,1.776,1.9344,90.0,90.0,9.0,6.0,1,0,1,0.6572,0.79096,1
2024-25,PASS,xi0_fail,1,ctrl_pack1,180,N.Jackson,FWD,58,Watkins,FWD,-0.4624,0.4624,mid,23,1.0416,2.3968,2.8592,3.4384,65.0,61.0,2.0,2.0,1,0,1,0.6572,0.79096,1
2024-25,PASS,xi0_fail,1,ctrl_pack1,495,Pedro Porro,DEF,3,Gabriel,DEF,-0.334,0.334,mid,105,0.4924,1.442,1.776,1.9344,90.0,90.0,9.0,6.0,1,0,1,0.6572,0.79096,1
2024-25,PASS,xi0_fail,1,treat_pack1,503,Son,MID,317,Diogo J.,MID,1.0112,1.0112,large,-35,0.3992,3.4976,2.4864,3.8968,90.0,78.0,2.0,8.0,1,1,1,0.6572,0.79096,1
2024-25,PASS,xi0_fail,1,treat_pack1,503,Son,MID,23,Trossard,MID,0.8496,0.8496,large,-24,0.3992,3.4976,2.648,3.8968,90.0,10.0,2.0,1.0,0,0,1,0.6572,0.79096,1
2024-25,PASS,xi0_fail,2,ctrl_treat,317,Diogo J.,MID,360,Rodrigo,MID,-0.5972,0.5972,mid,20,1.384,2.9044,3.5016,4.2884,71.0,0.0,6.0,0.0,0,0,1,0.7818,0.79096,1
2024-25,PASS,xi0_fail,2,ctrl_treat,207,Mateta,FWD,375,Højlund,FWD,-0.0724,0.0724,near,5,0.3892,2.87,2.9424,3.2592,90.0,0.0,2.0,0.0,0,0,1,0.7818,0.79096,1
2024-25,PASS,xi0_fail,2,ctrl_pack1,317,Diogo J.,MID,360,Rodrigo,MID,-0.5972,0.5972,mid,20,1.384,2.9044,3.5016,4.2884,71.0,0.0,6.0,0.0,0,0,1,0.7818,0.79096,1
2024-25,PASS,xi0_fail,2,treat_pack1,375,Højlund,FWD,207,Mateta,FWD,0.0724,0.0724,near,-5,0.0,2.9424,2.87,2.9424,0.0,90.0,0.0,2.0,0,0,1,0.7818,0.79096,1
