season,e024_gate,gw,strategy,movement,player_id,mu_lift,u_lift,v2b_mu_lift,actual_pts,mu_error,treat_mu,ctrl_mu
2023-24,PASS,12,safe,entered,393,0.0,0.0,0.0,2.0,0.1132,1.8868,1.8868
2023-24,PASS,12,safe,entered,430,0.1804,0.1204,0.1804,1.0,-2.1064,3.1064,2.926
2023-24,PASS,12,safe,entered,703,0.0,0.0,0.0,0.0,-2.1808,2.1808,2.1808
2023-24,PASS,12,safe,left,544,-0.0316,-0.0324,-0.0316,1.0,-1.6292,2.6292,2.6608
2023-24,PASS,12,safe,left,584,0.0,0.0,0.0,2.0,-0.6108,2.6108,2.6108
2023-24,PASS,12,safe,left,29,-0.0576,-0.0215,-0.0576,0.0,-2.9016,2.9016,2.9592
2023-24,PASS,13,balanced,entered,249,0.0716,0.0716,0.0716,1.0,-2.0992,3.0992,3.0276
2023-24,PASS,13,balanced,entered,506,0.3784,0.3784,0.3784,5.0,1.6864,3.3136,2.9352
2023-24,PASS,13,balanced,entered,246,0.454,0.454,0.454,2.0,-1.25,3.25,2.796
2023-24,PASS,13,balanced,left,321,0.0,0.0,0.0,2.0,-0.78,2.78,2.78
2023-24,PASS,13,balanced,left,362,0.0,0.0,0.0,2.0,-1.0456,3.0456,3.0456
2023-24,PASS,13,balanced,left,343,0.124,0.124,0.124,2.0,-1.5016,3.5016,3.3776
2023-24,PASS,13,safe,entered,360,0.0,0.0,0.0,2.0,-0.0036,2.0036,2.0036
2023-24,PASS,13,safe,entered,28,0.0,0.0,0.0,0.0,-3.088,3.088,3.088
2023-24,PASS,13,safe,entered,246,0.454,0.2773,0.454,2.0,-1.25,3.25,2.796
2023-24,PASS,13,safe,left,33,0.0,0.0,0.0,2.0,-0.2012,2.2012,2.2012
2023-24,PASS,13,safe,left,482,0.0,0.0,0.0,3.0,-0.7512,3.7512,3.7512
2023-24,PASS,13,safe,left,362,0.0,0.0,0.0,2.0,-1.0456,3.0456,3.0456
2023-24,PASS,14,balanced,entered,393,0.0,0.0,0.0,1.0,-1.1124,2.1124,2.1124
2023-24,PASS,14,balanced,entered,178,0.0056,0.0056,0.0056,10.0,7.9116,2.0884,2.0828
2023-24,PASS,14,balanced,entered,524,-0.0196,-0.0196,-0.0196,2.0,-1.4064,3.4064,3.426
2023-24,PASS,14,balanced,entered,293,0.3652,0.3652,0.3652,2.0,-1.7256,3.7256,3.3604
2023-24,PASS,14,balanced,left,465,-0.0092,-0.0092,-0.0092,2.0,-0.6972,2.6972,2.7064
2023-24,PASS,14,balanced,left,211,0.0,0.0,0.0,5.0,1.6832,3.3168,3.3168
2023-24,PASS,14,balanced,left,28,0.0,0.0,0.0,0.0,-3.0596,3.0596,3.0596
2023-24,PASS,14,balanced,left,173,0.0,0.0,0.0,8.0,5.4984,2.5016,2.5016
2023-24,PASS,14,safe,entered,344,0.2144,0.1392,0.2144,2.0,-1.326,3.326,3.1116
2023-24,PASS,14,safe,entered,33,0.0,0.0,0.0,1.0,-1.0856,2.0856,2.0856
2023-24,PASS,14,safe,entered,178,0.0056,0.0101,0.0056,10.0,7.9116,2.0884,2.0828
2023-24,PASS,14,safe,entered,293,0.3652,0.2317,0.3652,2.0,-1.7256,3.7256,3.3604
2023-24,PASS,14,safe,left,465,-0.0092,0.0088,-0.0092,2.0,-0.6972,2.6972,2.7064
2023-24,PASS,14,safe,left,85,-0.0336,-0.0178,-0.0336,6.0,2.822,3.178,3.2116
2023-24,PASS,14,safe,left,343,0.1244,0.0657,0.1244,5.0,1.5416,3.4584,3.334
2023-24,PASS,14,safe,left,231,0.0,0.0,0.0,2.0,-0.1624,2.1624,2.1624
2023-24,PASS,15,balanced,entered,225,0.102,0.102,0.102,1.0,-2.1716,3.1716,3.0696
2023-24,PASS,15,balanced,entered,482,0.0,0.0,0.0,3.0,-0.8304,3.8304,3.8304
2023-24,PASS,15,balanced,entered,245,0.3648,0.3648,0.3648,6.0,3.1188,2.8812,2.5164
2023-24,PASS,15,balanced,entered,382,1.1452,1.1452,1.1452,4.0,0.6584,3.3416,2.1964
2023-24,PASS,15,balanced,left,33,0.0,0.0,0.0,2.0,-0.15,2.15,2.15
2023-24,PASS,15,balanced,left,43,-0.0252,-0.0252,-0.0252,3.0,-0.2164,3.2164,3.2416
2023-24,PASS,15,balanced,left,361,-0.0176,0.0,-0.0176,0.0,-2.3856,2.3856,2.4032
2023-24,PASS,15,balanced,left,377,-0.0284,-0.0284,-0.0284,1.0,-1.8268,2.8268,2.8552
2023-24,PASS,15,safe,entered,482,0.0,0.0,0.0,3.0,-0.8304,3.8304,3.8304
2023-24,PASS,15,safe,entered,506,0.246,0.1675,0.246,5.0,1.7468,3.2532,3.0072
2023-24,PASS,15,safe,entered,245,0.3648,0.1549,0.3648,6.0,3.1188,2.8812,2.5164
2023-24,PASS,15,safe,entered,382,1.1452,0.5605,1.1452,4.0,0.6584,3.3416,2.1964
2023-24,PASS,15,safe,left,27,0.0,0.0,0.0,2.0,-0.2256,2.2256,2.2256
2023-24,PASS,15,safe,left,361,-0.0176,0.0028,-0.0176,0.0,-2.3856,2.3856,2.4032
2023-24,PASS,15,safe,left,43,-0.0252,-0.0112,-0.0252,3.0,-0.2164,3.2164,3.2416
2023-24,PASS,15,safe,left,31,0.0372,-0.0359,0.0372,1.0,-1.86,2.86,2.8228
2023-24,PASS,16,balanced,entered,26,0.5396,0.5396,0.5396,1.0,-2.792,3.792,3.2524
2023-24,PASS,16,balanced,entered,27,0.0,0.0,0.0,5.0,2.838,2.162,2.162
2023-24,PASS,16,balanced,left,43,-0.0448,-0.0448,-0.0448,2.0,-1.3716,3.3716,3.4164
2023-24,PASS,16,balanced,left,220,-0.0104,-0.0104,-0.0104,0.0,-2.8932,2.8932,2.9036
2023-24,PASS,16,safe,entered,245,0.3852,0.1812,0.3852,5.0,2.1476,2.8524,2.4672
2023-24,PASS,16,safe,entered,26,0.5396,0.3384,0.5396,1.0,-2.792,3.792,3.2524
2023-24,PASS,16,safe,entered,524,0.0172,0.0249,0.0172,0.0,-2.956,2.956,2.9388
2023-24,PASS,16,safe,entered,557,0.2336,0.1266,0.2336,2.0,-1.502,3.502,3.2684
2023-24,PASS,16,safe,left,275,0.016,0.0041,0.016,9.0,5.2276,3.7724,3.7564
2023-24,PASS,16,safe,left,27,0.0,0.0,0.0,5.0,2.838,2.162,2.162
2023-24,PASS,16,safe,left,43,-0.0448,-0.0192,-0.0448,2.0,-1.3716,3.3716,3.4164
2023-24,PASS,16,safe,left,134,0.0004,0.0299,0.0004,7.0,3.7156,3.2844,3.284
2023-24,PASS,17,balanced,entered,238,0.2592,0.2592,0.2592,1.0,-1.168,2.168,1.9088
2023-24,PASS,17,balanced,left,178,-0.0236,-0.0236,-0.0236,0.0,-2.1484,2.1484,2.172
2023-24,PASS,17,safe,entered,344,0.056,0.0532,0.056,2.0,-1.3008,3.3008,3.2448
2023-24,PASS,17,safe,entered,27,0.0,0.0,0.0,1.0,-0.798,1.798,1.798
2023-24,PASS,17,safe,entered,238,0.2592,0.0739,0.2592,1.0,-1.168,2.168,1.9088
2023-24,PASS,17,safe,entered,311,0.2304,0.1599,0.2304,7.0,4.0332,2.9668,2.7364
2023-24,PASS,17,safe,left,112,0.0688,0.0111,0.0688,1.0,-1.9092,2.9092,2.8404
2023-24,PASS,17,safe,left,465,0.0212,0.0209,0.0212,0.0,-2.728,2.728,2.7068
2023-24,PASS,17,safe,left,178,-0.0236,0.0068,-0.0236,0.0,-2.1484,2.1484,2.172
2023-24,PASS,17,safe,left,664,0.0,0.0,0.0,3.0,-0.3136,3.3136,3.3136
2023-24,PASS,18,balanced,entered,557,0.1604,0.1604,0.1604,2.0,-1.3952,3.3952,3.2348
2023-24,PASS,18,balanced,entered,590,0.006,0.006,0.006,1.0,-1.776,2.776,2.77
2023-24,PASS,18,balanced,entered,31,0.076,0.076,0.076,2.0,-0.8716,2.8716,2.7956
2023-24,PASS,18,balanced,left,465,-0.0116,-0.0116,-0.0116,1.0,-1.6484,2.6484,2.66
2023-24,PASS,18,balanced,left,362,0.0,0.0,0.0,1.0,-2.3076,3.3076,3.3076
2023-24,PASS,18,balanced,left,211,0.0,0.0,0.0,1.0,-2.0576,3.0576,3.0576
2023-24,PASS,19,balanced,entered,290,0.1528,0.1528,0.1528,8.0,4.6816,3.3184,3.1656
2023-24,PASS,19,balanced,entered,134,0.054,0.054,0.054,2.0,-1.522,3.522,3.468
2023-24,PASS,19,balanced,entered,77,0.004,0.004,0.004,9.0,5.4496,3.5504,3.5464
2023-24,PASS,19,balanced,entered,245,0.2784,0.2784,0.2784,0.0,-2.7084,2.7084,2.43
2023-24,PASS,19,balanced,entered,246,0.3684,0.3684,0.3684,1.0,-2.406,3.406,3.0376
2023-24,PASS,19,balanced,left,385,0.0,0.0,0.0,1.0,-2.482,3.482,3.482
2023-24,PASS,19,balanced,left,265,-0.0272,-0.0272,-0.0272,1.0,-1.704,2.704,2.7312
2023-24,PASS,19,balanced,left,14,-0.084,-0.084,-0.084,2.0,-1.664,3.664,3.748
2023-24,PASS,19,balanced,left,211,0.0,0.0,0.0,2.0,-1.3944,3.3944,3.3944
2023-24,PASS,19,balanced,left,377,-0.0652,-0.0652,-0.0652,1.0,-1.7716,2.7716,2.8368
2023-24,PASS,19,safe,entered,290,0.1528,0.1159,0.1528,8.0,4.6816,3.3184,3.1656
2023-24,PASS,19,safe,entered,83,0.036,0.0212,0.036,6.0,3.248,2.752,2.716
2023-24,PASS,19,safe,entered,134,0.054,0.0393,0.054,2.0,-1.522,3.522,3.468
2023-24,PASS,19,safe,entered,246,0.3684,0.2445,0.3684,1.0,-2.406,3.406,3.0376
2023-24,PASS,19,safe,left,265,-0.0272,-0.0261,-0.0272,1.0,-1.704,2.704,2.7312
2023-24,PASS,19,safe,left,211,0.0,0.0,0.0,2.0,-1.3944,3.3944,3.3944
2023-24,PASS,19,safe,left,14,-0.084,-0.0512,-0.084,2.0,-1.664,3.664,3.748
2023-24,PASS,19,safe,left,377,-0.0652,-0.0259,-0.0652,1.0,-1.7716,2.7716,2.8368
2023-24,PASS,20,balanced,entered,232,0.3892,0.3892,0.3892,2.0,-0.9872,2.9872,2.598
2023-24,PASS,20,balanced,entered,191,0.328,0.328,0.328,0.0,-2.778,2.778,2.45
2023-24,PASS,20,balanced,entered,342,0.1872,0.1872,0.1872,6.0,2.8972,3.1028,2.9156
2023-24,PASS,20,balanced,entered,286,0.016,0.016,0.016,2.0,-0.5432,2.5432,2.5272
2023-24,PASS,20,balanced,left,33,0.0,0.0,0.0,1.0,-1.2308,2.2308,2.2308
2023-24,PASS,20,balanced,left,393,0.0,0.0,0.0,0.0,-2.3368,2.3368,2.3368
2023-24,PASS,20,balanced,left,238,0.266,0.266,0.266,2.0,-0.398,2.398,2.132
2023-24,PASS,20,balanced,left,313,0.028,0.028,0.028,1.0,-2.1176,3.1176,3.0896
2023-24,PASS,20,safe,entered,232,0.3892,0.2261,0.3892,2.0,-0.9872,2.9872,2.598
2023-24,PASS,20,safe,entered,191,0.328,0.1261,0.328,0.0,-2.778,2.778,2.45
2023-24,PASS,20,safe,entered,342,0.1872,0.0865,0.1872,6.0,2.8972,3.1028,2.9156
2023-24,PASS,20,safe,entered,286,0.016,0.0028,0.016,2.0,-0.5432,2.5432,2.5272
2023-24,PASS,20,safe,left,33,0.0,0.0,0.0,1.0,-1.2308,2.2308,2.2308
2023-24,PASS,20,safe,left,393,0.0,0.0,0.0,0.0,-2.3368,2.3368,2.3368
2023-24,PASS,20,safe,left,238,0.266,0.1022,0.266,2.0,-0.398,2.398,2.132
2023-24,PASS,20,safe,left,313,0.028,0.0152,0.028,1.0,-2.1176,3.1176,3.0896
2023-24,PASS,21,balanced,entered,236,0.2056,0.2056,0.2056,0.0,-3.5308,3.5308,3.3252
2023-24,PASS,21,balanced,entered,77,-0.0044,-0.0044,-0.0044,1.0,-2.4456,3.4456,3.45
2023-24,PASS,21,balanced,left,524,-0.0324,-0.0324,-0.0324,3.0,-0.3696,3.3696,3.402
2023-24,PASS,21,balanced,left,134,0.0524,0.0524,0.0524,3.0,-0.4944,3.4944,3.442
2023-24,PASS,21,safe,entered,83,0.042,0.029,0.042,0.0,-2.708,2.708,2.666
2023-24,PASS,21,safe,entered,77,-0.0044,-0.0197,-0.0044,1.0,-2.4456,3.4456,3.45
2023-24,PASS,21,safe,left,395,0.0296,-0.0115,0.0296,1.0,-1.698,2.698,2.6684
2023-24,PASS,21,safe,left,524,-0.0324,-0.0373,-0.0324,3.0,-0.3696,3.3696,3.402
2023-24,PASS,23,balanced,entered,382,0.5484,0.5484,0.5484,16.0,12.7224,3.2776,2.7292
2023-24,PASS,23,balanced,entered,31,0.098,0.098,0.098,1.0,-2.0844,3.0844,2.9864
2023-24,PASS,23,balanced,left,506,0.0,0.0,0.0,1.0,-2.0844,3.0844,3.0844
2023-24,PASS,23,balanced,left,107,-0.1404,-0.1404,-0.1404,1.0,-1.608,2.608,2.7484
2023-24,PASS,23,safe,entered,407,0.0924,0.0519,0.0924,-1.0,-3.8844,2.8844,2.792
2023-24,PASS,23,safe,left,112,0.0,0.0,0.0,1.0,-1.7848,2.7848,2.7848
2023-24,PASS,24,balanced,entered,321,0.0,0.0,0.0,1.0,-1.99,2.99,2.99
2023-24,PASS,24,balanced,entered,293,0.2384,0.2384,0.2384,6.0,1.7556,4.2444,4.006
2023-24,PASS,24,balanced,entered,294,0.6952,0.6952,0.6952,7.0,2.7276,4.2724,3.5772
2023-24,PASS,24,balanced,entered,43,0.0,0.0,0.0,10.0,6.5736,3.4264,3.4264
2023-24,PASS,24,balanced,entered,238,0.2224,0.2224,0.2224,1.0,-1.3572,2.3572,2.1348
2023-24,PASS,24,balanced,entered,28,0.0,0.0,0.0,0.0,-2.9692,2.9692,2.9692
2023-24,PASS,24,balanced,left,361,-0.0916,-0.0835,-0.0916,0.0,-2.9132,2.9132,3.0048
2023-24,PASS,24,balanced,left,526,0.0,0.0,0.0,2.0,-1.7232,3.7232,3.7232
2023-24,PASS,24,balanced,left,343,0.0,0.0,0.0,2.0,-2.024,4.024,4.024
2023-24,PASS,24,balanced,left,664,0.0,0.0,0.0,2.0,-1.504,3.504,3.504
2023-24,PASS,24,balanced,left,220,0.0,0.0,0.0,1.0,-2.0148,3.0148,3.0148
2023-24,PASS,24,balanced,left,286,-0.0168,-0.0168,-0.0168,0.0,-2.5228,2.5228,2.5396
2023-24,PASS,24,safe,entered,516,0.0476,0.0403,0.0476,4.0,0.0256,3.9744,3.9268
2023-24,PASS,24,safe,entered,293,0.2384,0.1667,0.2384,6.0,1.7556,4.2444,4.006
2023-24,PASS,24,safe,entered,294,0.6952,0.4388,0.6952,7.0,2.7276,4.2724,3.5772
2023-24,PASS,24,safe,entered,275,0.0,0.0,0.0,3.0,-0.5664,3.5664,3.5664
2023-24,PASS,24,safe,entered,342,0.076,0.005,0.076,11.0,8.0324,2.9676,2.8916
2023-24,PASS,24,safe,left,353,0.0552,0.0247,0.0552,3.0,-0.7116,3.7116,3.6564
2023-24,PASS,24,safe,left,355,-0.1152,-0.0963,-0.1152,13.0,8.1996,4.8004,4.9156
2023-24,PASS,24,safe,left,388,0.0,0.0,0.0,1.0,-1.0756,2.0756,2.0756
2023-24,PASS,24,safe,left,393,0.0,0.0,0.0,0.0,-2.2868,2.2868,2.2868
2023-24,PASS,24,safe,left,687,0.0,0.0,0.0,3.0,-0.378,3.378,3.378
2023-24,PASS,25,safe,entered,409,-0.026,0.0117,-0.026,2.0,-1.554,3.554,3.58
2023-24,PASS,25,safe,entered,114,0.1604,0.0858,0.1604,3.0,-1.5248,4.5248,4.3644
2023-24,PASS,25,safe,entered,591,0.0564,0.0211,0.0564,1.0,-2.2872,3.2872,3.2308
2023-24,PASS,25,safe,left,205,0.0,0.0,0.0,11.0,8.2156,2.7844,2.7844
2023-24,PASS,25,safe,left,101,0.0,0.0,0.0,6.0,0.0552,5.9448,5.9448
2023-24,PASS,25,safe,left,688,0.0,0.0,0.0,0.0,-2.6608,2.6608,2.6608
2023-24,PASS,29,balanced,entered,117,0.1532,0.1532,0.1532,1.0,-1.882,2.882,2.7288
2023-24,PASS,29,balanced,left,200,0.0,0.0,0.0,8.0,5.132,2.868,2.868
2023-24,PASS,31,balanced,entered,90,0.0876,0.0876,0.0876,6.0,3.2388,2.7612,2.6736
2023-24,PASS,31,balanced,left,114,0.0356,0.0356,0.0356,6.0,3.25,2.75,2.7144
2023-24,PASS,32,safe,entered,249,0.0,0.0,0.0,3.0,-0.5644,3.5644,3.5644
2023-24,PASS,32,safe,entered,220,0.0,0.0,0.0,0.0,-3.0996,3.0996,3.0996
2023-24,PASS,32,safe,entered,85,0.0,0.0,0.0,2.0,-1.9188,3.9188,3.9188
2023-24,PASS,32,safe,left,688,0.0,0.0,0.0,2.0,-1.0424,3.0424,3.0424
2023-24,PASS,32,safe,left,378,0.0,0.0,0.0,6.0,2.6552,3.3448,3.3448
2023-24,PASS,32,safe,left,415,0.0196,-0.0227,0.0196,2.0,-2.1788,4.1788,4.1592
2023-24,PASS,36,safe,entered,369,0.0,0.0,0.0,2.0,-1.1736,3.1736,3.1736
2023-24,PASS,36,safe,entered,194,0.2248,0.0701,0.2248,6.0,3.1672,2.8328,2.608
2023-24,PASS,36,safe,entered,524,0.0,0.0,0.0,3.0,-0.368,3.368,3.368
2023-24,PASS,36,safe,entered,6,0.0,0.0,0.0,5.0,0.5012,4.4988,4.4988
2023-24,PASS,36,safe,left,361,-0.1652,-0.1564,-0.1652,0.0,-3.1948,3.1948,3.36
2023-24,PASS,36,safe,left,29,0.0,0.0,0.0,6.0,2.7624,3.2376,3.2376
2023-24,PASS,36,safe,left,238,0.0,0.0,0.0,11.0,8.6872,2.3128,2.3128
2023-24,PASS,36,safe,left,303,0.0,0.0,0.0,2.0,-2.4776,4.4776,4.4776
2023-24,PASS,38,safe,entered,403,0.2964,0.1367,0.2964,1.0,-1.4824,2.4824,2.186
2023-24,PASS,38,safe,entered,524,0.0,0.0,0.0,4.0,0.71,3.29,3.29
2023-24,PASS,38,safe,entered,805,0.0,0.0,0.0,0.0,-2.5772,2.5772,2.5772
2023-24,PASS,38,safe,entered,211,0.0,0.0,0.0,2.0,-2.3412,4.3412,4.3412
2023-24,PASS,38,safe,left,321,0.0,0.0,0.0,5.0,1.9716,3.0284,3.0284
2023-24,PASS,38,safe,left,108,0.0,0.0,0.0,2.0,-2.5644,4.5644,4.5644
2023-24,PASS,38,safe,left,148,-0.064,-0.0521,-0.064,1.0,-2.1468,3.1468,3.2108
2023-24,PASS,38,safe,left,279,0.0,0.0,0.0,1.0,-2.196,3.196,3.196
2024-25,PASS,1,balanced,entered,129,0.9368,0.9368,0.9368,2.0,-0.5132,2.5132,1.5764
2024-25,PASS,1,balanced,entered,303,0.14,0.14,0.14,0.0,-0.6808,0.6808,0.5408
2024-25,PASS,1,balanced,entered,495,0.4924,0.4924,0.4924,9.0,7.0656,1.9344,1.442
2024-25,PASS,1,balanced,entered,23,1.142,1.142,1.142,1.0,-2.79,3.79,2.648
2024-25,PASS,1,balanced,entered,317,1.3312,1.3312,1.3312,8.0,4.1824,3.8176,2.4864
2024-25,PASS,1,balanced,left,3,0.15,0.15,0.15,6.0,4.074,1.926,1.776
2024-25,PASS,1,balanced,left,754,0.0,0.0,0.0,0.0,-0.534,0.534,0.534
2024-25,PASS,1,balanced,left,658,0.0,0.0,0.0,0.0,-0.592,0.592,0.592
2024-25,PASS,1,balanced,left,503,0.3992,0.3992,0.3992,2.0,-1.8968,3.8968,3.4976
2024-25,PASS,1,balanced,left,58,0.0864,0.0864,0.0864,2.0,-0.9456,2.9456,2.8592
2024-25,PASS,1,safe,entered,129,0.9368,0.4298,0.9368,2.0,-0.5132,2.5132,1.5764
2024-25,PASS,1,safe,entered,418,0.3464,0.1829,0.3464,0.0,-2.156,2.156,1.8096
2024-25,PASS,1,safe,entered,495,0.4924,0.2268,0.4924,9.0,7.0656,1.9344,1.442
2024-25,PASS,1,safe,entered,23,1.142,0.6539,1.142,1.0,-2.79,3.79,2.648
2024-25,PASS,1,safe,entered,317,1.3312,0.7711,1.3312,8.0,4.1824,3.8176,2.4864
2024-25,PASS,1,safe,left,578,0.0,0.0,0.0,0.0,-1.7468,1.7468,1.7468
2024-25,PASS,1,safe,left,3,0.15,0.0118,0.15,6.0,4.074,1.926,1.776
2024-25,PASS,1,safe,left,754,0.0,0.0,0.0,0.0,-0.534,0.534,0.534
2024-25,PASS,1,safe,left,503,0.3992,0.2181,0.3992,2.0,-1.8968,3.8968,3.4976
2024-25,PASS,1,safe,left,58,0.0864,0.0333,0.0864,2.0,-0.9456,2.9456,2.8592
2024-25,PASS,2,balanced,entered,743,0.0,0.0,0.0,0.0,-0.4848,0.4848,0.4848
2024-25,PASS,2,balanced,entered,715,0.0,0.0,0.0,0.0,-0.8536,0.8536,0.8536
2024-25,PASS,2,balanced,entered,207,0.3892,0.3892,0.3892,2.0,-1.2592,3.2592,2.87
2024-25,PASS,2,balanced,entered,317,1.384,1.384,1.384,6.0,1.7116,4.2884,2.9044
2024-25,PASS,2,balanced,entered,445,0.0,0.0,0.0,0.0,-3.0332,3.0332,3.0332
2024-25,PASS,2,balanced,left,322,0.0052,0.0052,0.0052,0.0,-2.3896,2.3896,2.3844
2024-25,PASS,2,balanced,left,360,0.0,0.0,0.0,0.0,-3.5016,3.5016,3.5016
2024-25,PASS,2,balanced,left,751,0.0,0.0,0.0,0.0,-0.492,0.492,0.492
2024-25,PASS,2,balanced,left,375,0.0,0.0,0.0,0.0,-2.9424,2.9424,2.9424
2024-25,PASS,2,balanced,left,91,-0.0412,-0.0412,-0.0412,3.0,-0.3756,3.3756,3.4168
2024-25,PASS,2,safe,entered,129,1.0872,0.5182,1.0872,8.0,5.2256,2.7744,1.6872
2024-25,PASS,2,safe,entered,445,0.0,0.0,0.0,0.0,-3.0332,3.0332,3.0332
2024-25,PASS,2,safe,entered,311,0.6356,0.4077,0.6356,6.0,2.5208,3.4792,2.8436
2024-25,PASS,2,safe,left,322,0.0052,0.0178,0.0052,0.0,-2.3896,2.3896,2.3844
2024-25,PASS,2,safe,left,51,-0.0612,-0.0415,-0.0612,0.0,-3.396,3.396,3.4572
2024-25,PASS,2,safe,left,375,0.0,0.0,0.0,0.0,-2.9424,2.9424,2.9424
2024-25,PASS,3,balanced,entered,418,0.3396,0.3396,0.3396,0.0,-2.044,2.044,1.7044
2024-25,PASS,3,balanced,entered,401,0.8988,0.8988,0.8988,9.0,5.5044,3.4956,2.5968
2024-25,PASS,3,balanced,entered,306,0.898,0.898,0.898,1.0,-1.592,2.592,1.694
2024-25,PASS,3,balanced,entered,122,-0.0844,-0.0844,-0.0844,1.0,-0.7424,1.7424,1.8268
2024-25,PASS,3,balanced,entered,317,1.0928,1.0928,1.0928,3.0,-0.7612,3.7612,2.6684
2024-25,PASS,3,balanced,left,743,0.0,0.0,0.0,0.0,-0.498,0.498,0.498
2024-25,PASS,3,balanced,left,715,0.0,0.0,0.0,0.0,-0.992,0.992,0.992
2024-25,PASS,3,balanced,left,630,0.0,0.0,0.0,0.0,-0.9124,0.9124,0.9124
2024-25,PASS,3,balanced,left,58,0.1028,0.1028,0.1028,5.0,2.0568,2.9432,2.8404
2024-25,PASS,3,balanced,left,351,0.018,0.018,0.018,17.0,12.9184,4.0816,4.0636
2024-25,PASS,3,safe,entered,401,0.8988,0.5483,0.8988,9.0,5.5044,3.4956,2.5968
2024-25,PASS,3,safe,entered,754,0.0,0.0,0.0,0.0,-0.4924,0.4924,0.4924
2024-25,PASS,3,safe,entered,366,0.3476,0.2363,0.3476,2.0,-2.148,4.148,3.8004
2024-25,PASS,3,safe,entered,159,0.0744,0.0164,0.0744,0.0,-1.0604,1.0604,0.986
2024-25,PASS,3,safe,left,360,0.0,0.0,0.0,0.0,-3.1628,3.1628,3.1628
2024-25,PASS,3,safe,left,122,-0.0844,-0.057,-0.0844,1.0,-0.7424,1.7424,1.8268
2024-25,PASS,3,safe,left,123,0.0,0.0,0.0,0.0,-1.8112,1.8112,1.8112
2024-25,PASS,3,safe,left,223,0.0,0.0,0.0,0.0,-2.6232,2.6232,2.6232
2024-25,PASS,4,balanced,entered,321,0.8304,0.8304,0.8304,1.0,-2.2432,3.2432,2.4128
2024-25,PASS,4,balanced,entered,491,0.8276,0.8276,0.8276,2.0,-0.5296,2.5296,1.702
2024-25,PASS,4,balanced,entered,316,1.3088,1.3088,1.3088,1.0,-2.7544,3.7544,2.4456
2024-25,PASS,4,balanced,entered,495,0.2296,0.2296,0.2296,2.0,0.6092,1.3908,1.1612
2024-25,PASS,4,balanced,left,82,0.0,0.0,0.0,2.0,-0.4124,2.4124,2.4124
2024-25,PASS,4,balanced,left,755,0.0,0.0,0.0,0.0,-2.4656,2.4656,2.4656
2024-25,PASS,4,balanced,left,636,0.0,0.0,0.0,0.0,-2.65,2.65,2.65
2024-25,PASS,4,balanced,left,311,0.3188,0.3188,0.3188,1.0,-0.562,1.562,1.2432
2024-25,PASS,4,safe,entered,321,0.8304,0.5094,0.8304,1.0,-2.2432,3.2432,2.4128
2024-25,PASS,4,safe,left,755,0.0,0.0,0.0,0.0,-2.4656,2.4656,2.4656
2024-25,PASS,5,balanced,entered,291,0.0568,0.0568,0.0568,2.0,-0.3,2.3,2.2432
2024-25,PASS,5,balanced,entered,491,1.2456,1.2456,1.2456,7.0,3.224,3.776,2.5304
2024-25,PASS,5,balanced,entered,495,0.5536,0.5536,0.5536,2.0,-0.9608,2.9608,2.4072
2024-25,PASS,5,balanced,entered,182,0.866,0.866,0.866,8.0,3.6728,4.3272,3.4612
2024-25,PASS,5,balanced,entered,317,1.0992,1.0992,1.0992,0.0,-4.094,4.094,2.9948
2024-25,PASS,5,balanced,entered,447,0.786,0.786,0.786,8.0,4.7544,3.2456,2.4596
2024-25,PASS,5,balanced,left,326,0.0204,0.0204,0.0204,8.0,5.5136,2.4864,2.466
2024-25,PASS,5,balanced,left,366,0.2664,0.2664,0.2664,3.0,-0.6496,3.6496,3.3832
2024-25,PASS,5,balanced,left,207,0.4148,0.4148,0.4148,1.0,-2.234,3.234,2.8192
2024-25,PASS,5,balanced,left,527,0.3268,0.3268,0.3268,2.0,-1.2364,3.2364,2.9096
2024-25,PASS,5,balanced,left,472,-0.1184,-0.1184,-0.1184,0.0,-2.1384,2.1384,2.2568
2024-25,PASS,5,balanced,left,345,0.3984,0.3984,0.3984,0.0,-3.9764,3.9764,3.578
2024-25,PASS,5,safe,entered,291,0.0568,0.0065,0.0568,2.0,-0.3,2.3,2.2432
2024-25,PASS,5,safe,entered,36,0.262,0.1903,0.262,1.0,-1.6452,2.6452,2.3832
2024-25,PASS,5,safe,entered,491,1.2456,0.7038,1.2456,7.0,3.224,3.776,2.5304
2024-25,PASS,5,safe,entered,495,0.5536,0.3139,0.5536,2.0,-0.9608,2.9608,2.4072
2024-25,PASS,5,safe,entered,182,0.866,0.5117,0.866,8.0,3.6728,4.3272,3.4612
2024-25,PASS,5,safe,entered,317,1.0992,0.6292,1.0992,0.0,-4.094,4.094,2.9948
2024-25,PASS,5,safe,entered,447,0.786,0.4917,0.786,8.0,4.7544,3.2456,2.4596
2024-25,PASS,5,safe,left,326,0.0204,0.0177,0.0204,8.0,5.5136,2.4864,2.466
2024-25,PASS,5,safe,left,366,0.2664,0.167,0.2664,3.0,-0.6496,3.6496,3.3832
2024-25,PASS,5,safe,left,207,0.4148,0.2418,0.4148,1.0,-2.234,3.234,2.8192
2024-25,PASS,5,safe,left,527,0.3268,0.1909,0.3268,2.0,-1.2364,3.2364,2.9096
2024-25,PASS,5,safe,left,472,-0.1184,-0.0499,-0.1184,0.0,-2.1384,2.1384,2.2568
